27160,"01-01-01, Alkmaar",,1,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Nimble Valley,T.H. Kooyman,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,1,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Pitz Medraz,R. Westerink,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,1,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Odemilo Hanover,T. de Haas,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,1,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Noble Texas,P. Pijning,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,2,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000. Voor amatrices en amateurrijders.",,,Drafsport - 2060 - Autostart,,New York Yankee,W.F. Manhoef,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,2,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000. Voor amatrices en amateurrijders.",,,Drafsport - 2060 - Autostart,,Omar W,P. Solleveld,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,2,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000. Voor amatrices en amateurrijders.",,,Drafsport - 2060 - Autostart,,Orchid's Pride,S. Bakker,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,2,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000. Voor amatrices en amateurrijders.",,,Drafsport - 2060 - Autostart,,Olivia de Legume,F.L. Handelaar,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,2,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000. Voor amatrices en amateurrijders.",,,Drafsport - 2060 - Autostart,,Oggi,M.K. Klooster-van der Meer,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Maxi X,R.L. Pools,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Nestor of John,F.W. van der Blonk,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Nadya Cunera,Onbekende rijder,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Orlaya,R. Bakker,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Oxana Starlake,R.T. de Vlieger,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Olaf Yankee,J. Snoek,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Original Hunter,M.A. Pools,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,3,Koers geannuleerd,"Draverij van meet voor Nederlandse paarden. Winsom tot f 7.000 (g.l.s.)",,,Drafsport - 2060 - Autostart,,Orkaan,T.H. Kooyman,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Louis Buitenzorg,M.A. Pools,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Let it be Magic,R. Bakker,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Maestro David,L.D. Pegram,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Mart Buitenzorg,F.W. van der Blonk,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Olga Dakota,C.J. de Leeuw,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Nathaly K,R.L. Pools,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Nadine du Puits,C.D. Imming,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Ookun Swagerman,Onbekende rijder,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,4,Koers geannuleerd,Draverij van meet. Winsom tot f 10.000,,,Drafsport - 2060 - Autostart,,Makes Perfect,M.H. Willems,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Kembely Bayka,J. de Leeuw,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Kim Westerzij,J.T.S. Dekker,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Lucy Buitenzorg,M.A. Pools,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Lesly's Juwel,R.T. de Vlieger,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Ocarina Hanover,C.J. de Leeuw,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Normen Vryenesse,T.H. Kooyman,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Night Runner A,T.H. Kooyman,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Opus Boko,A.H. Suijkerbuijk,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,5,Koers geannuleerd,Draverij van meet. Winsom tot f 18.000 (g.l.s.),,,Drafsport - 1720 - Autostart,,Moreira Chenil,F.W. van der Blonk,1720,,,,,,,,
27160,"01-01-01, Alkmaar",,6,Koers geannuleerd,Draverij van meet. Winsom tot f 24.000,,,Drafsport - 2060 - Autostart,,Don't Know,T. de Haas,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,6,Koers geannuleerd,Draverij van meet. Winsom tot f 24.000,,,Drafsport - 2060 - Autostart,,Joviaal B,J.H. Hennink,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,6,Koers geannuleerd,Draverij van meet. Winsom tot f 24.000,,,Drafsport - 2060 - Autostart,,Jari,R.L. Pools,2060,,,,,,,,
27160,"01-01-01, Alkmaar",,6,Koers geannuleerd,Draverij van meet. Winsom tot f 24.000,,,Drafsport - 2060 - Autostart,,Nobel Pavas,T.H. Kooyman,2060,,,,,,,,
