72900,"02-01-15, Wolvega",16:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Peak State Kronos,R. Wester,2100,3,,,"1.18,7",,,,
72900,"02-01-15, Wolvega",16:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Fiducia LJD,J.W.M. Engwerda,2100,1,,,"1.23,6",,,,
72900,"02-01-15, Wolvega",16:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Elmira River,K.L.C. Roeges,2100,4,,,"1.20,3",,,,
72900,"02-01-15, Wolvega",16:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Shark dei Veltri,H. Ebbinge,2100,2,,,"1.19,1",,,,
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,1,Dynamite Scott,D.P. Tesselaar,2100,,13,,"1.16,8",,,"€ 3.000,00","3,4"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,2,Bolivia Charisma,M.J.H. Wildhagen,2100,,1,,"1.16,8",,,"€ 1.250,00","66,6"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,3,As Promised,D.J. Hof,2100,,10,,"1.16,9",,,"€ 750,00","12,6"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,4,Butterfly Boko,J.H. Mieras,2100,,3,,"1.16,9",,,"€ 400,00","79,9"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,5,Velten Hallof Fame,H. Ebbinge,2100,,7,,"1.16,9",,,"€ 250,00","2,6"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,6,Dinand Convital,A. Kelm,2100,,5,,"1.17,0",,,"€ 200,00","10,3"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,7,Cambro Jet,J. de Leeuw,2100,,14,,"1.17,2",,,"€ 150,00","14,9"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,8,Daarom Well,R. Bot,2100,,16,,"1.17,2",,,"€ 0,00","8,2"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,9,Cesar Charisma,J. van Rijn,2100,,4,,"1.17,3",,,"€ 0,00","27,5"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,10,Benji Boy,S. Schoonhoven,2100,,8,,"1.17,5",,,"€ 0,00","24,9"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,11,Bizar Zandbergen,D. Brouwer,2100,,2,,"1.17,6",,,"€ 0,00","29,6"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,12,Brixton,A. Bakker,2100,,11,,"1.17,7",,,"€ 0,00","22,8"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,13,Dimanche Fortuna,D. Paling,2100,,6,,"1.18,0",,,"€ 0,00","31,9"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,14,Blushing Renka,R.L. Pools,2100,,15,,"1.18,7",,,"€ 0,00","99,9"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,15,Cashflow,R.C.M. Janssen,2100,,12,,"1.18,8",,,"€ 0,00","99,9"
72900,"02-01-15, Wolvega",17:10,1,PRIX UET GRAND PRIX A WOLVEGA 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,S,Dapp Princehof,N. Jongejans,2100,,9,,"1.17,0",,,"€ 0,00",47
72900,"02-01-15, Wolvega",17:40,2,PRIX EXPO ETALONS 23 JANVIER A PARIS (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 17.000.,,,Drafsport - 2100 - Autostart,1,Joyful Angel,J. van Rijn,2100,,2,,"1.15,3",,,"€ 3.000,00","17,3"
72900,"02-01-15, Wolvega",17:40,2,PRIX EXPO ETALONS 23 JANVIER A PARIS (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 17.000.,,,Drafsport - 2100 - Autostart,2,Carl Lewis,H. Ebbinge,2100,,10,,"1.15,4",,,"€ 1.250,00","4,9"
72900,"02-01-15, Wolvega",17:40,2,PRIX EXPO ETALONS 23 JANVIER A PARIS (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 17.000.,,,Drafsport - 2100 - Autostart,3,Cremers Boy,D. Brouwer,2100,,5,,"1.15,8",,,"€ 750,00","68,6"
72900,"02-01-15, Wolvega",17:40,2,PRIX EXPO ETALONS 23 JANVIER A PARIS (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 17.000.,,,Drafsport - 2100 - Autostart,4,Elma Lane,A. Kelm,2100,,1,,"1.15,8",,,"€ 400,00","23,4"
72900,"02-01-15, Wolvega",17:40,2,PRIX EXPO ETALONS 23 JANVIER A PARIS (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 17.000.,,,Drafsport - 2100 - Autostart,5,Zaracosso Lynx,M.J.H. Wildhagen,2100,,4,,"1.16,2",,,"€ 250,00","17,4"
72900,"02-01-15, Wolvega",17:40,2,PRIX EXPO ETALONS 23 JANVIER A PARIS (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 17.000.,,,Drafsport - 2100 - Autostart,6,Dasmijn Medo,C.F. Kamminga,2100,,11,,"1.16,3",,,"€ 200,00","44,6"
72900,"02-01-15, Wolvega",17:40,2,PRIX EXPO ETALONS 23 JANVIER A PARIS (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 17.000.,,,Drafsport - 2100 - Autostart,7,Cumlaude Newport,J.W.M. Engwerda,2100,,16,,"1.16,4",,,"€ 150,00","8,8"
