36528,"03-01-04, Wolvega",15:15,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,O,Stef Burgerheide,A.W. Bosscha,2100,4,,,,,,,
36528,"03-01-04, Wolvega",15:15,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,V,Reliance Meadow,L.H. Dooper,2100,3,,,"1.20,3",,,,
36528,"03-01-04, Wolvega",15:15,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,V,Super Babe Bont,F.A. Westerveld,2100,2,,,"1.20,0",,,,
36528,"03-01-04, Wolvega",15:25,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,V,Phoenix Dragon,A.W. Bosscha,2100,3,,,"1.18,4",,,,
36528,"03-01-04, Wolvega",15:25,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,V,Ron B Elegance,R. Bakker,2100,1,,,"1.18,5",,,,
36528,"03-01-04, Wolvega",15:25,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,V,Re Dei Butcher,B.C.F. te Pas,2100,2,,,"1.18,7",,,,
36528,"03-01-04, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,Draverij van meet. Winsom tot ¿ 24.000.,,,Drafsport - 2100 - Autostart,1,Roesjha Dear,S. Schoonhoven,2100,,3,,"1.16,7",,,"€ 475,00","1,7"
36528,"03-01-04, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,Draverij van meet. Winsom tot ¿ 24.000.,,,Drafsport - 2100 - Autostart,2,Oletta Bennesse,K.H.W. Schuring,2100,,5,,"1.16,8",,,"€ 240,00",12
36528,"03-01-04, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,Draverij van meet. Winsom tot ¿ 24.000.,,,Drafsport - 2100 - Autostart,3,Mon Ami,R.L. Pools,2100,,7,,"1.16,9",,,"€ 115,00","5,3"
36528,"03-01-04, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,Draverij van meet. Winsom tot ¿ 24.000.,,,Drafsport - 2100 - Autostart,4,Glory Lane Vita,J.H. van der Horst,2100,,2,,"1.17,1",,,"€ 75,00","16,3"
36528,"03-01-04, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,Draverij van meet. Winsom tot ¿ 24.000.,,,Drafsport - 2100 - Autostart,5,Shining Star,H.W. Langeweg jr.,2100,,4,,"1.17,4",,,"€ 0,00",5
36528,"03-01-04, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,Draverij van meet. Winsom tot ¿ 24.000.,,,Drafsport - 2100 - Autostart,6,Ohio W,T.H. Kooyman,2100,,6,,"1.17,4",,,"€ 0,00","12,1"
36528,"03-01-04, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,Draverij van meet. Winsom tot ¿ 24.000.,,,Drafsport - 2100 - Autostart,7,Moosmagic S,J.H. Hennink,2100,,1,,"1.17,4",,,"€ 0,00","11,4"
36528,"03-01-04, Wolvega",16:25,2,Gutes Neues Jahr-prijs,Draverij van meet. Winsom tot ¿ 1.800.,,,Drafsport - 2100 - Autostart,1,Sydney,S. Schoonhoven,2100,,3,,"1.19,0",,,"€ 400,00","7,6"
36528,"03-01-04, Wolvega",16:25,2,Gutes Neues Jahr-prijs,Draverij van meet. Winsom tot ¿ 1.800.,,,Drafsport - 2100 - Autostart,2,Real Arega,A. Harzé,2100,,4,,"1.19,3",,,"€ 200,00","3,8"
