65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Alert Oldeson,R. Wester,2100,,6,,"1.15,9",,,"€ 1.250,00","24,4"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Arouse Boko,A. Bakker,2100,,5,,"1.16,0",,,"€ 750,00",4
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Aztec Boko,R. Bakker,2100,,10,,"1.16,2",,,"€ 400,00","9,7"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Visconti,S. Schoonhoven,2100,,13,,"1.16,2",,,"€ 250,00",31
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Zambrottanewport,G. Sucaet,2100,,12,,"1.16,4",,,"€ 200,00","47,4"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Tenor du Goutier,R.R. Slijfer,2100,,16,,"1.16,5",,,"€ 150,00","47,4"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,8,York Baldwin,J. de Leeuw,2100,,15,,"1.16,7",,,"€ 0,00","7,3"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Bonne Affaire,H.A.J. Grift,2100,,8,,"1.16,8",,,"€ 0,00","9,9"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,10,Unexpected Well,R. Bot,2100,,7,,"1.16,9",,,"€ 0,00","28,4"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,11,Bas J,F.W. van der Blonk,2100,,4,,"1.17,1",,,"€ 0,00","4,4"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,12,Lady Maud,M. Hauber,2100,,9,,"1.17,1",,,"€ 0,00","99,9"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,13,Amigo Butcher,R.T. de Vlieger,2100,,2,,"1.17,3",,,"€ 0,00","6,5"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,14,Ziezo Buitenzorg,D.P. Tesselaar,2100,,3,,"1.18,4",,,"€ 0,00","18,5"
65209,"04-01-13, Wolvega",17:20,1,Prix letrot.com (Faber Elite Challenge),Draverij van meet. Winsom tot € 37.500. (g.l.s.),,,Drafsport - 2100 - Autostart,D,Ylaine Hanover,R.L. Pools,2100,,1,,"1.21,2",,,"€ 0,00","30,5"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Zioletta D,H. Ebbinge,2100,,16,,"1.17,3",,,"€ 3.000,00","3,9"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Zaido Dragon,R. Bakker,2100,,2,,"1.17,3",,,"€ 1.250,00","22,9"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Alonso Meadow,D.J. Hof,2100,,15,,"1.17,6",,,"€ 750,00","8,2"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Zam Avon,W.A.M. van Buytene,2100,,6,,"1.17,7",,,"€ 400,00","36,4"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Zatopek Arnie,C.D. Aalbers,2100,,7,,"1.17,8",,,"€ 250,00","6,5"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Paramount,H.A.J. Grift,2100,,14,,"1.17,8",,,"€ 200,00","13,1"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Angel Rose,R. Wester,2100,,1,,"1.17,9",,,"€ 150,00","88,5"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Young Mr Mo,R. de Beer,2100,,10,,"1.18,0",,,"€ 0,00","41,3"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Norah Leah,R. Bot,2100,,9,,"1.18,0",,,"€ 0,00","99,9"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,10,Angel Heikant,R.T. de Vlieger,2100,,8,,"1.18,0",,,"€ 0,00","21,3"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,11,Sierra Angel,J.T. de Jong,2100,,13,,"1.18,1",,,"€ 0,00","99,9"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,12,Zamorano,C.F. Kamminga,2100,,11,,"1.18,2",,,"€ 0,00","30,9"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,13,Zabatini Design,D.P. Tesselaar,2100,,4,,"1.18,4",,,"€ 0,00","39,9"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Zico,A. Bakker,2100,,12,,,,,"€ 0,00","2,6"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Blue Bonnets,R.L. Pools,2100,,5,,,,,"€ 0,00","19,6"
65209,"04-01-13, Wolvega",17:45,2,Prix Aztec Boko (Faber Elite Challenge),Draverij van meet. Winsom tot € 22.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Andrea Swagerman,F.W. van der Blonk,2100,,3,,,,,"€ 0,00","99,9"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Zibusybh Topfok,J.W.M. Engwerda,2100,,4,,"1.17,4",,,"€ 3.000,00","25,1"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Crizzly Bear,R. Bot,2100,,3,,"1.17,4",,,"€ 1.250,00",7
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Alfons Migliore,R. Wester,2100,,10,,"1.17,5",,,"€ 750,00","99,9"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Andrew Dragon,C.D. Aalbers,2100,,9,,"1.17,5",,,"€ 400,00","22,8"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Balamanco,R. van Toor,2100,,14,,"1.17,5",,,"€ 250,00",5
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Axl W Rose,C.F. Kamminga,2100,,16,,"1.17,8",,,"€ 200,00","51,8"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Babette Flevo,A. Bakker,2100,,11,,"1.17,9",,,"€ 150,00","18,2"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Speedy Trader,M.J.W. van Dooyeweerd,2100,,15,,"1.18,0",,,"€ 0,00","9,9"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Buzzi Sild,R.L. Pools,2100,,7,,"1.18,2",,,"€ 0,00",5
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,10,Banditsummerland,S. Grisez,2100,,12,,"1.18,3",,,"€ 0,00","16,2"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,11,Best of Love,R.R. Slijfer,2100,,5,,"1.19,0",,,"€ 0,00",19
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Wonder Boy,D. de Beer,2100,,2,,,,,"€ 0,00","50,3"
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Amazing Boy,D.J. Hof,2100,,13,,,,,"€ 0,00",19
65209,"04-01-13, Wolvega",18:15,3,Prix Amazing Boy (Boko Champions Challenge),Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 2100 - Autostart,U,Amazing Polly,D.P. Tesselaar,2100,,1,,,,,"€ 0,00","3,6"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Zagreus,A. Bakker,2100,,6,,"1.17,7",,,"€ 3.000,00","3,6"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Biscuit Dragon,A. Posthumus,2100,,5,,"1.18,1",,,"€ 1.250,00","14,2"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Umina Jummy,E. Van Capellen,2100,,2,,"1.18,3",,,"€ 750,00","9,2"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Beau Jewel,R.L. Pools,2100,,9,,"1.18,3",,,"€ 400,00","10,3"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Butchers Dream,R. Bot,2100,,4,,"1.18,4",,,"€ 250,00","12,7"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Cimarron Energy,R. Bakker,2100,,3,,"1.18,6",,,"€ 200,00","14,7"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Beat the Blue,S. Schoonhoven,2100,,1,,"1.18,7",,,"€ 150,00",56
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Ulysse de Corbery,J.D. ter Borgh,2100,,11,,"1.18,8",,,"€ 0,00","18,2"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Bernice Dragon,N. Jongejans,2100,,7,,"1.19,3",,,"€ 0,00","60,3"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Utop du Hauty,O. Bizoux,2100,,10,,,,,"€ 0,00","41,2"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Cramer Flevo,R.R. Slijfer,2100,,13,,,,,"€ 0,00","12,6"
65209,"04-01-13, Wolvega",18:45,4,Prix victoriaparkwolvega.nl (NETL Challenge),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Carolientranss R,D.P. Tesselaar,2100,,8,,,,,"€ 0,00","2,6"
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,1,Topaze Littoral,R. Bakker,2600,,6,,"1.17,2",,,"€ 3.000,00","8,8"
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,2,Titane du Donjon,A. Bakker,2600,,12,,"1.17,8",,,"€ 1.250,00","1,8"
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,3,Sire de Corneville,S. Schoonhoven,2600,,3,,"1.17,9",,,"€ 750,00",12
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,4,Quartz de Muidorge,G. Sucaet,2600,,4,,"1.18,3",,,"€ 400,00","17,6"
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,5,Solo Venesi,K.L.C. Roeges,2600,,11,,"1.18,4",,,"€ 250,00",41
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,6,Stepper des Bois,J.F. van Dooyeweerd,2600,,2,,"1.18,5",,,"€ 200,00","4,4"
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,7,Saga Dangueville,L. Bizoux,2600,,8,,"1.18,8",,,"€ 150,00","29,3"
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,A,Quassia Blue,R. Wester,2600,,14,,,,,"€ 0,00",44
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,A,Toscane de Madre,R. Bot,2600,,1,,,,,"€ 0,00","19,2"
65209,"04-01-13, Wolvega",19:15,5,Prix Quatuor du Bouffey-Champion 2012 (TF Silver Challenge),Draverij van meet voor Franse paarden. Winsom tot € 60.000. (g.l.s.),,,Drafsport - 2600 - Autostart,U,Unchain My Heart,R.R. Slijfer,2600,,7,,,,,"€ 0,00",8
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Britney Star,K.L.C. Roeges,2100,,3,,"1.19,5",,,"€ 3.000,00","90,6"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Echo de Paris,R.T. de Vlieger,2100,,6,,"1.19,5",,,"€ 1.250,00","2,8"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Andrea Starlake,R.L. Pools,2100,,11,,"1.19,5",,,"€ 750,00","7,6"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Cesar Charisma,R. van Toor,2100,,13,,"1.19,6",,,"€ 400,00","17,5"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Karina WB,N. Jongejans,2100,,7,,"1.19,6",,,"€ 250,00","21,7"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Colonel Newport,D.J. Hof,2100,,4,,"1.19,6",,,"€ 200,00","16,9"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Child in Time,J. de Leeuw,2100,,1,,"1.19,7",,,"€ 150,00","13,1"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Bergerac,D. Minnema,2100,,12,,"1.19,7",,,"€ 0,00","32,6"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Abe Migliore,A. de Wrede,2100,,8,,"1.19,7",,,"€ 0,00","30,6"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,10,Carola van Unia,R. Bakker,2100,,10,,"1.19,8",,,"€ 0,00","6,1"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,11,Bandit Boko,C. Hetteling jr.,2100,,14,,"1.20,2",,,"€ 0,00","54,3"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,12,Coco Djanel,R.R. Slijfer,2100,,2,,"1.21,3",,,"€ 0,00","14,8"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,13,Chelsea Norg,R. Wester,2100,,5,,"1.23,4",,,"€ 0,00","15,1"
65209,"04-01-13, Wolvega",19:45,6,Prix Cramer Flevo (NETL Challenge),Draverij van meet. Winsom tot € 2.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Breaking News,J. Wagenaar jr.,2100,,9,,,,,"€ 0,00","5,7"
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,1,My Winner,H.A.J. Grift,2600,,10,,"1.17,2",,,"€ 3.000,00","9,6"
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,2,Reve de Servette,J.F. van Dooyeweerd,2600,,5,,"1.17,2",,,"€ 1.250,00","17,8"
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,3,Kebby du Bocage,K.L.C. Roeges,2600,,9,,"1.17,2",,,"€ 750,00",8
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,4,Orage Mauzun,L.G.M. De Groote,2600,,7,,"1.17,4",,,"€ 400,00","14,5"
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,5,Norginio,N. D' Haenens,2600,,11,,"1.17,6",,,"€ 250,00",2
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,6,Nisaro,R. Bakker,2600,,3,,"1.17,8",,,"€ 200,00","21,8"
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,7,Pacha des Matelots,A. Bakker,2600,,6,,"1.17,8",,,"€ 150,00","7,3"
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,8,Origan du Bois,J.W. Kromkamp,2600,,4,,"1.18,2",,,"€ 0,00",53
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,9,Pipo des Gacheres,C.D. Aalbers,2600,,2,,"1.18,3",,,"€ 0,00","14,8"
65209,"04-01-13, Wolvega",20:15,7,Prix Only You de Ginai - Champion 2012 (TF Golden Challenge),Draverij van meet voor franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,A,Quatuor du Bouffey,S. Schoonhoven,2600,,1,,,,,"€ 0,00","6,7"
65209,"04-01-13, Wolvega",20:45,8,Prix Denim Boko (Boko Champions Challenge),Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Bruno di Quattro,R. Bot,2100,,3,,"1.17,9",,,"€ 3.000,00",7
65209,"04-01-13, Wolvega",20:45,8,Prix Denim Boko (Boko Champions Challenge),Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Buzzard Boko,N. Jongejans,2100,,11,,"1.18,0",,,"€ 1.250,00","7,3"
65209,"04-01-13, Wolvega",20:45,8,Prix Denim Boko (Boko Champions Challenge),Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Zaracosso Lynx,M.J.H. Wildhagen,2100,,8,,"1.18,0",,,"€ 750,00","31,2"
