107811,"05-01-23, Wolvega",17:45,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,V,Maestro DF,M.J.H. Wildhagen,2100,1,,,"1.19,9",,,,
107811,"05-01-23, Wolvega",17:45,KW,Kwalificatieproef Draf,,,,Drafsport - 2100 - Autostart,V,Capitano,E. Bot,2100,2,,,"1.16,6",,,,
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,1,Lumiere,F. Verkaik,2100,,8,,"1.15,1",,,"€ 2.250,00","2,8"
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,2,Wild Nature,C.F. Kamminga,2100,,7,,"1.15,4",,,"€ 1.000,00","45,4"
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,3,Looping de l'Iton,B.J. Crebas,2100,,10,,"1.15,4",,,"€ 750,00",3
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,4,Godric,M. Spin,2100,,1,,"1.15,7",,,"€ 450,00","50,4"
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,5,Cubalibre Ferm,J. van der Wal,2100,,9,,"1.15,7",,,"€ 300,00","8,1"
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,6,Lambada Blue,S. Schoonhoven,2100,,3,,"1.15,8",,,"€ 150,00","21,9"
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,7,Ivy Fortuna,N.H. van der Tol,2100,,2,,"1.15,9",,,"€ 100,00","30,7"
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,8,Lopptowmiss,J.T.S. Dekker,2100,,5,,"1.16,0",,,"€ 0,00","5,1"
107811,"05-01-23, Wolvega",18:30,1,LOYALITEITS TROPHY 2023 (RACER CHALLENGE),Draverij van meet. Winsom tot € 11.000.,,,Drafsport - 2100 - Autostart,9,Ivor VH,R. van Toor,2100,,6,,"1.17,0",,,"€ 0,00","19,4"
107811,"05-01-23, Wolvega",19:00,2,PRIX VICTORIAPARKWOLVEGA.NL (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000,,,Drafsport - 2100 - Autostart,1,Milan Boko,E. Bot,2100,,4,,"1.13,4",,,"€ 2.250,00","2,3"
107811,"05-01-23, Wolvega",19:00,2,PRIX VICTORIAPARKWOLVEGA.NL (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000,,,Drafsport - 2100 - Autostart,2,Muscle Rex,M.F. Rothengatter,2100,,5,,"1.14,1",,,"€ 1.000,00","2,5"
107811,"05-01-23, Wolvega",19:00,2,PRIX VICTORIAPARKWOLVEGA.NL (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000,,,Drafsport - 2100 - Autostart,3,Donnafugata Font,R. Bakker,2100,,6,,"1.14,9",,,"€ 750,00","5,5"
