event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
77333,"01-01-16, Wolvega",17:10,1,PRIX MENNO HORNSTRA (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 13.500.,,,Drafsport - 2100 - Autostart,A,Eusebio,M.C. Vergay,2100,,6,,,,,"€ 0,00",22
77333,"01-01-16, Wolvega",17:10,1,PRIX MENNO HORNSTRA (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 13.500.,,,Drafsport - 2100 - Autostart,I,Ervin Boko,D.P. Tesselaar,2100,,11,,,,,"€ 0,00","4,9"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Forever Kievitshof,E. Bot,2100,,8,,"1.16,7",,,"€ 3.000,00","2,4"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Cora van Tora,N. Jongejans,2100,,6,,"1.17,5",,,"€ 1.250,00","15,1"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Tangerine Bi,J.D. ter Borgh,2100,,1,,"1.17,7",,,"€ 750,00","38,3"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Erik L Petnic,F.A. Westerveld,2100,,5,,"1.17,7",,,"€ 400,00","38,3"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Broer van Bremen,J. Fikse,2100,,2,,"1.17,8",,,"€ 250,00","22,2"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Velten La Varenne,R. Bakker,2100,,4,,"1.17,8",,,"€ 200,00","4,8"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Daniel H,S. Schoonhoven,2100,,11,,"1.17,9",,,"€ 150,00",38
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Cryptonite,R.R. Slijfer,2100,,9,,"1.18,0",,,"€ 0,00",58
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Elma WT,L. de Vries,2100,,3,,"1.18,1",,,"€ 0,00","16,2"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Dincasue Heikant,J.V.M.G. Verbeeck,2100,,10,,,,,"€ 0,00","7,1"
77333,"01-01-16, Wolvega",17:40,2,PRIX JACQUES VAN LOENEN (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 6.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Burlesque,J.H. Mieras,2100,,7,,,,,"€ 0,00","6,3"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Adzio Family,T.H. Kooyman,2100,,4,,"1.16,2",,,"€ 2.500,00","6,6"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Aas Twietel,J.V.M.G. Verbeeck,2100,,5,,"1.16,4",,,"€ 1.100,00","2,4"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Betty Somolli,R. van Toor,2100,,6,,"1.17,0",,,"€ 650,00","26,3"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Chelsea Darby,K.L.C. Roeges,2100,,3,,"1.17,0",,,"€ 300,00","18,3"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Ugh la Chesnaie,R.C.M. Janssen,2100,,7,,"1.17,1",,,"€ 200,00","16,6"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Avenir de Bellouet,H. Ebbinge,2100,,10,,"1.17,3",,,"€ 150,00","3,5"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Too Perrine,E. Korrel,2100,,9,,"1.17,3",,,"€ 100,00","11,7"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Amour de Bea,E. Van Capellen,2100,,8,,"1.17,4",,,"€ 0,00","46,7"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Chelsea Age,R. de Beer,2100,,1,,,,,"€ 0,00","52,3"
77333,"01-01-16, Wolvega",18:10,3,PRIX ALIENOR CHAMPION 2015 (TROTTEUR FRANCAIS BRONZE CH.),Draverij van meet voor Franse paarden. Winsom tot € 20.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Butin,S. Meiresonne,2100,,2,,,,,"€ 0,00","15,1"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,1,Dame Alki,H.W. Langeweg jr.,2100,,5,,"1.15,0",,,"€ 3.500,00","1,4"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,2,SJs Junior C,S. Schoonhoven,2100,,4,,"1.15,2",,,"€ 1.650,00","9,3"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,3,Dream Well,J. Westenbrink,2100,,3,,"1.15,8",,,"€ 750,00","16,9"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,4,Scoubidou,D. Minnema,2100,,2,,"1.16,1",,,"€ 500,00","24,4"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,5,Bullseye,H. Ebbinge,2100,,8,,"1.16,1",,,"€ 225,00","11,6"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,5,Bruce Starlake,F. Verkaik,2100,,1,,"1.16,1",,,"€ 225,00","32,3"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,7,Radamante,R. Bakker,2100,,7,,"1.17,1",,,"€ 150,00","7,2"
77333,"01-01-16, Wolvega",18:40,4,MIDWINTERCRITERIUM (WOLVEGA WINTER CH. / ELITE CHALLENGE),Draverij van meet. Winsom tot € 45.000.,,,Drafsport - 2100 - Autostart,8,Zoon van Minne,M.K. Klooster-van der Meer,2100,,6,,"1.19,2",,,"€ 0,00","74,5"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Fantastico Boko,S. Schoonhoven,2100,,8,,"1.17,9",,,"€ 2.500,00","2,7"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Florijn,L. de Vries,2100,,5,,"1.18,0",,,"€ 1.100,00","3,8"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Fledder Greenwood,R. de Beer,2100,,6,,"1.18,0",,,"€ 650,00","25,3"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Flair WS,K.L.C. Roeges,2100,,3,,"1.18,8",,,"€ 300,00","67,8"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Axe du Ter,A. Bakker,2100,,10,,"1.19,0",,,"€ 200,00","12,3"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Velten Maranello,H. Ebbinge,2100,,7,,"1.19,0",,,"€ 150,00","6,6"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Velten Bon Voyage,C.F. Kamminga,2100,,2,,"1.19,7",,,"€ 100,00","13,9"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Chicolino,J.V.M.G. Verbeeck,2100,,1,,,,,"€ 0,00","6,5"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Forsite F Boko,C.J. van Leeuwen,2100,,4,,,,,"€ 0,00","35,6"
77333,"01-01-16, Wolvega",19:10,5,PRIX PETER VELDINK (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 900. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Esmee du Mer,M.K. Klooster-van der Meer,2100,,9,,,,,"€ 0,00",40
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,1,Uragami,N. Jongejans,2600,,4,,"1.18,9",,,"€ 3.000,00","8,7"
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,2,Topaze Littoral,R. Bakker,2600,,8,,"1.19,0",,,"€ 1.250,00","13,7"
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,3,Virtual Paradise,H. Ebbinge,2600,,6,,"1.19,2",,,"€ 750,00","2,3"
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,4,Usky Littoral,A. Bakker,2600,,3,,"1.19,5",,,"€ 400,00",31
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,5,Unique de Bellen,D. Brouwer,2600,,1,,"1.19,6",,,"€ 250,00",25
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,6,Adios Amigo,D. Dobrovolny,2600,,7,,"1.19,7",,,"€ 200,00","60,5"
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,7,Tournis Chouan,J.V.M.G. Verbeeck,2600,,2,,"1.19,7",,,"€ 75,00","2,2"
77333,"01-01-16, Wolvega",19:40,6,PRIX AS DES JACQUETS CHAMPION 2015 (TF SILVER CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 120.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,7,Anyway Thourjan,B.J. Crebas,2600,,5,,"1.19,7",,,"€ 75,00","36,9"
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,1,Emir la Brousse,H.W. Langeweg jr.,2100,,4,,"1.15,5",,,"€ 3.000,00","2,4"
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,2,Something Fishy,R. Bakker,2100,,3,,"1.16,1",,,"€ 1.250,00",2
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,3,Brixton,D.P. Tesselaar,2100,,7,,"1.16,2",,,"€ 750,00","9,9"
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,4,Dasmijn Medo,D. Brouwer,2100,,2,,"1.16,2",,,"€ 400,00","28,8"
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,5,Co Swagerman,T. Bos,2100,,1,,"1.16,8",,,"€ 250,00","9,1"
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,6,Cycloon Frejo,J. van Strien,2100,,6,,"1.17,7",,,"€ 200,00","99,8"
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,7,Alwin Dalimo,E. Van Capellen,2100,,5,,"1.21,4",,,"€ 150,00","44,4"
77333,"01-01-16, Wolvega",20:10,7,PRIX TJAARDA.NL (ELITE CHALLENGE),Draverij van meet. Winsom tot € 21.000.,,,Drafsport - 2100 - Autostart,8,Cramer Flevo,R.R. Slijfer,2100,,8,,"1.27,6",,,"€ 0,00","62,8"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Trecciadoro Rex,H. Ebbinge,2100,,8,,"1.16,8",,,"€ 2.500,00","1,1"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Farah diba River,A. Bakker,2100,,5,,"1.16,9",,,"€ 1.100,00","16,7"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Velten Swan Lake,H.W. Langeweg jr.,2100,,4,,"1.17,6",,,"€ 650,00","9,2"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Uelee Ringeat,S. Schoonhoven,2100,,1,,"1.17,7",,,"€ 300,00","62,4"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Falco,N. Jongejans,2100,,3,,"1.18,1",,,"€ 200,00","25,8"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Everyday,D.P. Tesselaar,2100,,7,,"1.18,4",,,"€ 150,00","18,1"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,7,De Lover Boy,E. Bot,2100,,2,,"1.18,7",,,"€ 100,00","49,5"
77333,"01-01-16, Wolvega",20:40,8,PRIX TROTPLAZA.COM (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 2.800. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Fine Boko,R. Bakker,2100,,6,,"1.22,4",,,"€ 0,00",34
77444,"08-01-16, Wolvega",16:00,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Za Za Newport,L.D. Pegram,2100,3,,,"1.20,2",,,,
77444,"08-01-16, Wolvega",16:00,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Fakir Oldeson,R.T. de Vlieger,2100,5,,,"1.19,2",,,,
77444,"08-01-16, Wolvega",16:00,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Famke Schermer,H. Ebbinge,2100,1,,,"1.19,8",,,,
77444,"08-01-16, Wolvega",16:00,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Darwin Boko,M.F. Rothengatter,2100,2,,,"1.19,4",,,,
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,1,Alienor,J. de Leeuw,2600,,3,,"1.18,0",,,"€ 2.500,00","1,8"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,2,Spleen d'Automne,J. De Laender,2600,,9,,"1.18,0",,,"€ 1.100,00","35,5"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,3,Too Perrine,E. Korrel,2600,,7,,"1.19,0",,,"€ 650,00","20,5"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,4,Voko Delsee,R. Wester,2600,,11,,"1.19,1",,,"€ 300,00","30,8"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,5,Ugh la Chesnaie,R.C.M. Janssen,2600,,4,,"1.19,4",,,"€ 200,00","19,5"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,6,Betty Somolli,R. van Toor,2600,,1,,"1.19,6",,,"€ 150,00","10,1"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,7,Umina Jummy,B. Beulens,2600,,5,,"1.20,1",,,"€ 100,00","65,5"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,8,Venise des Lucas,A. Bakker,2600,,6,,"1.20,6",,,"€ 0,00","6,7"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,9,Unikitos Verderie,D.P. Tesselaar,2600,,14,,"1.24,7",,,"€ 0,00","70,4"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,A,Ciosco,R. Bakker,2600,,2,,,,,"€ 0,00","6,5"
77444,"08-01-16, Wolvega",17:10,1,PRIX VINOCHKA CHAMPION 2015 (TF BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 30.000. (g.l.s.),,,Drafsport - 2600 - Autostart,A,Ubu of Fairy,H. Ebbinge,2600,,13,,,,,"€ 0,00","21,2"
77444,"08-01-16, Wolvega",17:40,2,PRIX JEROEN ENGWERDA CHAMPION 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 9.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Feline Boko,R. Bakker,2100,,6,,"1.16,4",,,"€ 3.000,00","1,7"
77444,"08-01-16, Wolvega",17:40,2,PRIX JEROEN ENGWERDA CHAMPION 2015 (BOKO CHAMPIONS CH.),Draverij van meet. Winsom tot € 9.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Bravoure de Joudes,J.V.M.G. Verbeeck,2100,,13,,"1.16,6",,,"€ 1.250,00","24,9"
