event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
52815,"04-01-09, Alkmaar",14:12,3,Prosit Neujahr-prijs,Draverij van meet. Winsom tot € 3.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,3,True Kingly,F.L. Handelaar,2060,,4,,"1.23,4",,,"€ 95,00",3
52815,"04-01-09, Alkmaar",14:12,3,Prosit Neujahr-prijs,Draverij van meet. Winsom tot € 3.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,4,Valerie le Blanc,J.J. Kemperman,2060,,7,,"1.23,4",,,"€ 65,00","24,1"
52815,"04-01-09, Alkmaar",14:12,3,Prosit Neujahr-prijs,Draverij van meet. Winsom tot € 3.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,5,Youp Swagerman,K. Swagerman,2060,,5,,"1.23,7",,,"€ 40,00","6,1"
52815,"04-01-09, Alkmaar",14:12,3,Prosit Neujahr-prijs,Draverij van meet. Winsom tot € 3.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,6,Vincent Victory,A. de Deugd,2060,,1,,"1.24,1",,,"€ 0,00","44,8"
52815,"04-01-09, Alkmaar",14:12,3,Prosit Neujahr-prijs,Draverij van meet. Winsom tot € 3.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,7,Waxflower,M. van der Wardt,2060,,9,,"1.24,2",,,"€ 0,00","62,8"
52815,"04-01-09, Alkmaar",14:12,3,Prosit Neujahr-prijs,Draverij van meet. Winsom tot € 3.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,A,Miaplacidus,G.A.A. Hendrickx,2060,,8,,,,,"€ 0,00","6,8"
52815,"04-01-09, Alkmaar",14:12,3,Prosit Neujahr-prijs,Draverij van meet. Winsom tot € 3.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,A,Mike Cane,B. de Visser,2060,,3,,,,,"€ 0,00","10,6"
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,1,Vicent,J. de Leeuw,2060,,2,,"1.21,3",,,"€ 400,00",2
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,2,Wake up,M. Swaab,2060,,5,,"1.21,4",,,"€ 200,00","12,9"
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,3,Wenche Boko,S.A.W. Van den Brande,2060,,3,,"1.21,4",,,"€ 95,00","5,1"
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,4,Velocette,C.D. Imming,2060,,4,,"1.21,5",,,"€ 65,00","12,9"
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,5,Without a Trace,H. Ebbinge,2060,,8,,"1.22,2",,,"€ 40,00",8
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,6,Vera Alki,A.H. Suijkerbuijk,2060,,7,,"1.22,4",,,"€ 0,00","14,5"
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,7,Valley Sund,R.L. Pools,2060,,1,,"1.22,5",,,"€ 0,00",6
52815,"04-01-09, Alkmaar",14:33,4,Feliz Ano Novo-prijs,Draverij van meet. Winsom tot € 4.500. (loting),,,Drafsport - 2060 - Autostart,8,Werner W,F.W. van der Blonk,2060,,6,,"1.24,7",,,"€ 0,00","12,9"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,1,Victory Speed,C.A.Y. Groeneveld,2060,,2,,"1.23,6",,,"€ 450,00","15,2"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,2,Shy Boy W,L.C. Vethaak,2100,,7,,"1.22,0",,,"€ 225,00","53,4"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,3,Kalimans Yvonne GD,M. van het Maalpad,2060,,4,,"1.24,3",,,"€ 110,00","8,3"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,4,Vaomi Boko,A. Beekman,2060,,3,,"1.25,8",,,"€ 70,00","17,8"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,5,Tibor Sammer,L. Jongejans-Hamming,2100,,10,,"1.25,3",,,"€ 45,00","26,7"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,A,Ugigilio Crafts,E.M. Willems,2080,,6,,,,,"€ 0,00","47,4"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,I,Upcoming River,A.A. de Heer,2100,,8,,,,,"€ 0,00","1,2"
52815,"04-01-09, Alkmaar",14:54,5,Restaurant Johanna's Hof Kwartet I,Monte-prijzendraverij. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2060 - Bandenstart,S,Uiver D,D. Palte,2100,,9,,"1.22,0",,,"€ 0,00","6,4"
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,1,Winny Renka,T.H. Kooyman,1720,,1,,"1.18,9",,,"€ 400,00","2,6"
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,2,Vanity Fame B,R. Wester,1720,,7,,"1.19,1",,,"€ 200,00",9
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,3,Terry H,N. Jongejans,1720,,8,,"1.19,1",,,"€ 95,00",5
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,4,Whitelips Mari,L.D. Pegram,1720,,2,,"1.19,2",,,"€ 65,00","5,2"
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,5,Nimble Flight,J. de Leeuw,1720,,6,,"1.19,4",,,"€ 40,00",9
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,6,Super Swagerman,F.W. van der Blonk,1720,,5,,"1.19,8",,,"€ 0,00","6,6"
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,7,Roxy Shoeing,M.A. Pools,1720,,4,,"1.21,0",,,"€ 0,00","14,6"
52815,"04-01-09, Alkmaar",15:15,6,Szczesliwego Nowego Roku-prijs,Draverij van meet. Winsom tot € 13.000. (g.l.s.),,,Drafsport - 1720 - Autostart,A,Rocky Starlake,W.H.M. van der Mespel,1720,,3,,,,,"€ 0,00","18,1"
52815,"04-01-09, Alkmaar",15:36,7,Scastny Novy Rok-prijs,Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2060 - Autostart,1,Vanity R,J. de Leeuw,2060,,5,,"1.20,2",,,"€ 400,00","1,4"
52815,"04-01-09, Alkmaar",15:36,7,Scastny Novy Rok-prijs,Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2060 - Autostart,2,Vanitas d'Echo,W.H.M. van der Mespel,2060,,8,,"1.20,2",,,"€ 200,00","16,4"
52815,"04-01-09, Alkmaar",15:36,7,Scastny Novy Rok-prijs,Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2060 - Autostart,3,Utopia,D. Obermeijer,2060,,3,,"1.20,4",,,"€ 95,00","19,4"
52815,"04-01-09, Alkmaar",15:36,7,Scastny Novy Rok-prijs,Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2060 - Autostart,4,Eye Catcher,R.L. Pools,2060,,7,,"1.20,5",,,"€ 65,00","6,2"
52815,"04-01-09, Alkmaar",15:36,7,Scastny Novy Rok-prijs,Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2060 - Autostart,5,Yoint Frisia,D. Minnema,2060,,1,,"1.20,6",,,"€ 40,00","21,4"
52815,"04-01-09, Alkmaar",15:36,7,Scastny Novy Rok-prijs,Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2060 - Autostart,6,Victoria Camelot,T.H. Kooyman,2060,,4,,"1.20,7",,,"€ 0,00","7,2"
52815,"04-01-09, Alkmaar",15:36,7,Scastny Novy Rok-prijs,Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2060 - Autostart,S,Verona Heikant,C.P. Timmer,2060,,6,,"1.23,5",,,"€ 0,00","7,2"
52815,"04-01-09, Alkmaar",15:57,8,L' Shannah Tovah-prijs,Draverij van meet. Winsom tot € 24.000.,,,Drafsport - 2060 - Autostart,1,Sasja Lady,J. de Leeuw,2060,,5,,"1.21,2",,,"€ 400,00","5,1"
52815,"04-01-09, Alkmaar",15:57,8,L' Shannah Tovah-prijs,Draverij van meet. Winsom tot € 24.000.,,,Drafsport - 2060 - Autostart,2,Her Way,R.L. Pools,2060,,7,,"1.21,3",,,"€ 200,00",3
52815,"04-01-09, Alkmaar",15:57,8,L' Shannah Tovah-prijs,Draverij van meet. Winsom tot € 24.000.,,,Drafsport - 2060 - Autostart,3,Nelle Aunou,J.M. Pools,2060,,2,,"1.21,3",,,"€ 95,00","8,4"
52815,"04-01-09, Alkmaar",15:57,8,L' Shannah Tovah-prijs,Draverij van meet. Winsom tot € 24.000.,,,Drafsport - 2060 - Autostart,4,United Spirit,M.F. Rothengatter,2060,,6,,"1.21,5",,,"€ 65,00","10,5"
52815,"04-01-09, Alkmaar",15:57,8,L' Shannah Tovah-prijs,Draverij van meet. Winsom tot € 24.000.,,,Drafsport - 2060 - Autostart,5,Topper Swagerman,C.P. Timmer,2060,,1,,"1.21,7",,,"€ 40,00","14,5"
52815,"04-01-09, Alkmaar",15:57,8,L' Shannah Tovah-prijs,Draverij van meet. Winsom tot € 24.000.,,,Drafsport - 2060 - Autostart,6,Teun Schermer,W.H.M. van der Mespel,2060,,4,,"1.21,7",,,"€ 0,00","2,1"
52815,"04-01-09, Alkmaar",16:18,9,Restaurant Johanna's Hof Kwartet II,Draverij van meet. Winsom tot € 9.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,1,Rybo Furir,G.A.A. Hendrickx,2060,,5,,"1.21,4",,,"€ 400,00","4,2"
52815,"04-01-09, Alkmaar",16:18,9,Restaurant Johanna's Hof Kwartet II,Draverij van meet. Winsom tot € 9.000. Voor amatrices en amateurrijders.,,,Drafsport - 2060 - Autostart,2,Tonny the Great,W.N. de Reus,2060,,6,,"1.21,6",,,"€ 200,00",20
