event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
41634,"01-01-06, Wolvega",,5,-prijs,Draverij van meet voor amatrices en amateurrijders. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,,Rich Schuyleburg,J. Terstal,2100,1,,,,,,,
41634,"01-01-06, Wolvega",,5,-prijs,Draverij van meet voor amatrices en amateurrijders. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,,Samaranch,L.A.W.M. van Brederode,2100,2,,,,,,,
41634,"01-01-06, Wolvega",,5,-prijs,Draverij van meet voor amatrices en amateurrijders. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,,Oxbow Transs R,F.P.M. Bakker,2100,3,,,,,,,
41634,"01-01-06, Wolvega",,5,-prijs,Draverij van meet voor amatrices en amateurrijders. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,,Tyvonne Promise,A. Beekman,2100,4,,,,,,,
41634,"01-01-06, Wolvega",,5,-prijs,Draverij van meet voor amatrices en amateurrijders. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,,Orma Jet,S. de Jong,2100,5,,,,,,,
41634,"01-01-06, Wolvega",,5,-prijs,Draverij van meet voor amatrices en amateurrijders. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,,Ovidiu Flash,J.M. den Dubbelden,2100,6,,,,,,,
41634,"01-01-06, Wolvega",,5,-prijs,Draverij van meet voor amatrices en amateurrijders. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,,Remon Ricardo,Onbekende rijder,2100,7,,,,,,,
41634,"01-01-06, Wolvega",,6,-prijs,Draverij van meet. Winsom tot € 13.000.,,,Drafsport - 2100 - Autostart,,Sjef Boko,H. Hamming,2100,1,,,,,,,
41634,"01-01-06, Wolvega",,6,-prijs,Draverij van meet. Winsom tot € 13.000.,,,Drafsport - 2100 - Autostart,,Sjon Steenwijk,A. de Wrede,2100,2,,,,,,,
41634,"01-01-06, Wolvega",,6,-prijs,Draverij van meet. Winsom tot € 13.000.,,,Drafsport - 2100 - Autostart,,Tiels Z,M. Huel,2100,3,,,,,,,
41634,"01-01-06, Wolvega",,6,-prijs,Draverij van meet. Winsom tot € 13.000.,,,Drafsport - 2100 - Autostart,,The Black Pimp,Onbekende rijder,2100,4,,,,,,,
41634,"01-01-06, Wolvega",,6,-prijs,Draverij van meet. Winsom tot € 13.000.,,,Drafsport - 2100 - Autostart,,Passione Yoly,L.A.W.M. van Brederode,2100,5,,,,,,,
41634,"01-01-06, Wolvega",,6,-prijs,Draverij van meet. Winsom tot € 13.000.,,,Drafsport - 2100 - Autostart,,Odette Victory,A. de Wrede,2100,6,,,,,,,
41634,"01-01-06, Wolvega",,7,-prijs,Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,,Navada B,C.P.G. Wortel,2100,2,,,,,,,
41634,"01-01-06, Wolvega",,7,-prijs,Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,,Siva Meerswal,G. de Jong,2100,3,,,,,,,
41634,"01-01-06, Wolvega",,7,-prijs,Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,,Souteneur,Onbekende rijder,2100,4,,,,,,,
41634,"01-01-06, Wolvega",,8,-prijs,Draverij van meet. Winsom tot € 25.000.,,,Drafsport - 2100 - Autostart,,Ronald van Ranum,R. Bakker,2100,1,,,,,,,
41634,"01-01-06, Wolvega",,9,DRN Nieuwjaars-prijs,Prijzendraverij. (g.l.s),,,Drafsport - 2600 - Bandenstart,,Dust of Dancing,R. Bakker,2600,1,,,,,,,
41634,"01-01-06, Wolvega",,9,DRN Nieuwjaars-prijs,Prijzendraverij. (g.l.s),,,Drafsport - 2600 - Bandenstart,,Prioritymeadow,Onbekende rijder,2600,2,,,,,,,
41634,"01-01-06, Wolvega",,9,DRN Nieuwjaars-prijs,Prijzendraverij. (g.l.s),,,Drafsport - 2600 - Bandenstart,,Iris d'Hurtebise,Onbekende rijder,2600,3,,,,,,,
41634,"01-01-06, Wolvega",,9,DRN Nieuwjaars-prijs,Prijzendraverij. (g.l.s),,,Drafsport - 2600 - Bandenstart,,Rhythm and Speed,M. Hauber,2600,4,,,,,,,
41634,"01-01-06, Wolvega",,9,DRN Nieuwjaars-prijs,Prijzendraverij. (g.l.s),,,Drafsport - 2600 - Bandenstart,,Bolets Creb,Onbekende rijder,2600,5,,,,,,,
41634,"01-01-06, Wolvega",,10,Wolvega Diamanten Stakes,"Draverij van meet voor ingeschreven paarden, die op 6 september 2005 nog geen ¿ 40.000 winsom hadden. (loting)",,,Drafsport - 2100 - Autostart,,Sir Kali,T.H. Kooyman,2100,,,,,,,,
41634,"01-01-06, Wolvega",,10,Wolvega Diamanten Stakes,"Draverij van meet voor ingeschreven paarden, die op 6 september 2005 nog geen ¿ 40.000 winsom hadden. (loting)",,,Drafsport - 2100 - Autostart,,Shining Star,R. Bakker,2100,,,,,,,,
41634,"01-01-06, Wolvega",,10,Wolvega Diamanten Stakes,"Draverij van meet voor ingeschreven paarden, die op 6 september 2005 nog geen ¿ 40.000 winsom hadden. (loting)",,,Drafsport - 2100 - Autostart,,Power Future,G. de Jong,2100,,,,,,,,
41634,"01-01-06, Wolvega",,10,Wolvega Diamanten Stakes,"Draverij van meet voor ingeschreven paarden, die op 6 september 2005 nog geen ¿ 40.000 winsom hadden. (loting)",,,Drafsport - 2100 - Autostart,,Nana W,S. Schoonhoven,2100,,,,,,,,
41634,"01-01-06, Wolvega",,10,Wolvega Diamanten Stakes,"Draverij van meet voor ingeschreven paarden, die op 6 september 2005 nog geen ¿ 40.000 winsom hadden. (loting)",,,Drafsport - 2100 - Autostart,,No time at all,J.C. Bot,2100,,,,,,,,
41634,"01-01-06, Wolvega",,10,Wolvega Diamanten Stakes,"Draverij van meet voor ingeschreven paarden, die op 6 september 2005 nog geen ¿ 40.000 winsom hadden. (loting)",,,Drafsport - 2100 - Autostart,,Security's Wish,J.W.M. Engwerda,2100,,,,,,,,
42678,"07-01-06, Wolvega",15:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Joan Jackson,J.C. Bot,2100,5,,,"1.18,1",,,,
42678,"07-01-06, Wolvega",15:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Super Babe Bont,F.A. Westerveld,2100,3,,,"1.20,0",,,,
42678,"07-01-06, Wolvega",15:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Narrow Escape,C.P. Timmer,2100,6,,,"1.20,0",,,,
42678,"07-01-06, Wolvega",15:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Unlimited Power,W. van der Zwaan,2100,4,,,"1.19,1",,,,
42678,"07-01-06, Wolvega",15:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Ulrich Wielinga,D.P. Tesselaar,2100,1,,,"1.18,7",,,,
42678,"07-01-06, Wolvega",15:30,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Susan Schermer,R.L. Pools,2100,2,,,"1.19,9",,,,
42678,"07-01-06, Wolvega",16:00,1,Een voorspoedig en gezond 2006-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (1e afdeling),,,Drafsport - 1609 - Autostart,1,Third Rutgers,J.W.M. Engwerda,1609,,7,,"1.19,2",,,"€ 400,00","2,3"
42678,"07-01-06, Wolvega",16:00,1,Een voorspoedig en gezond 2006-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (1e afdeling),,,Drafsport - 1609 - Autostart,2,Urana W,H.W. Langeweg jr.,1609,,6,,"1.19,4",,,"€ 200,00",4
42678,"07-01-06, Wolvega",16:00,1,Een voorspoedig en gezond 2006-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (1e afdeling),,,Drafsport - 1609 - Autostart,3,Uspektakels Wish,J.C. Bot,1609,,5,,"1.19,6",,,"€ 95,00","8,1"
42678,"07-01-06, Wolvega",16:00,1,Een voorspoedig en gezond 2006-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (1e afdeling),,,Drafsport - 1609 - Autostart,4,Rieja's Star,A. de Wrede,1609,,2,,"1.20,2",,,"€ 65,00",29
42678,"07-01-06, Wolvega",16:00,1,Een voorspoedig en gezond 2006-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (1e afdeling),,,Drafsport - 1609 - Autostart,A,Craft Boszorg,R.L. Pools,1609,,4,,,,,"€ 0,00","7,1"
42678,"07-01-06, Wolvega",16:00,1,Een voorspoedig en gezond 2006-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (1e afdeling),,,Drafsport - 1609 - Autostart,A,Paul Noordlandia,F.F. van den Berg,1609,,8,,,,,"€ 0,00",22
42678,"07-01-06, Wolvega",16:00,1,Een voorspoedig en gezond 2006-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (1e afdeling),,,Drafsport - 1609 - Autostart,A,Triple Crafts K,T.H. Kooyman,1609,,3,,,,,"€ 0,00","3,9"
42678,"07-01-06, Wolvega",16:25,2,Professionals-prijs,Draverij van meet. Winsom tot € 1.000.,,,Drafsport - 2100 - Autostart,1,Utah Dragon,O.P. Monshouwer,2100,,5,,"1.18,0",,,"€ 400,00","4,3"
42678,"07-01-06, Wolvega",16:25,2,Professionals-prijs,Draverij van meet. Winsom tot € 1.000.,,,Drafsport - 2100 - Autostart,2,Utopian Dragon,J. Westenbrink,2100,,1,,"1.18,0",,,"€ 200,00",8
42678,"07-01-06, Wolvega",16:25,2,Professionals-prijs,Draverij van meet. Winsom tot € 1.000.,,,Drafsport - 2100 - Autostart,3,Oka de la Mesliere,A.J. Mollema,2100,,2,,"1.18,2",,,"€ 95,00","2,1"
42678,"07-01-06, Wolvega",16:25,2,Professionals-prijs,Draverij van meet. Winsom tot € 1.000.,,,Drafsport - 2100 - Autostart,4,Toeterop,H.W. Langeweg jr.,2100,,6,,"1.19,9",,,"€ 65,00","4,9"
42678,"07-01-06, Wolvega",16:25,2,Professionals-prijs,Draverij van meet. Winsom tot € 1.000.,,,Drafsport - 2100 - Autostart,5,Nissetta,W.C. Steur,2100,,7,,"1.22,3",,,"€ 0,00","7,9"
42678,"07-01-06, Wolvega",16:25,2,Professionals-prijs,Draverij van meet. Winsom tot € 1.000.,,,Drafsport - 2100 - Autostart,A,Toro Ravestein,M. Hauber,2100,,3,,,,,"€ 0,00","9,5"
42678,"07-01-06, Wolvega",16:25,2,Professionals-prijs,Draverij van meet. Winsom tot € 1.000.,,,Drafsport - 2100 - Autostart,A,Sorayah,B. de Visser,2100,,4,,,,,"€ 0,00","46,6"
42678,"07-01-06, Wolvega",16:50,3,Eigenaren-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2100 - Autostart,1,Europe November,O.P. Monshouwer,2100,,6,,"1.18,4",,,"€ 400,00","3,1"
42678,"07-01-06, Wolvega",16:50,3,Eigenaren-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2100 - Autostart,2,Trancy Pride,M. Huel,2100,,7,,"1.19,0",,,"€ 200,00","6,1"
42678,"07-01-06, Wolvega",16:50,3,Eigenaren-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2100 - Autostart,3,Umarije Volo,R.L. Pools,2100,,5,,"1.19,8",,,"€ 95,00","17,5"
42678,"07-01-06, Wolvega",16:50,3,Eigenaren-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2100 - Autostart,4,Take Control,A.J.L.M. Merx,2100,,3,,"1.22,6",,,"€ 65,00","20,6"
42678,"07-01-06, Wolvega",16:50,3,Eigenaren-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2100 - Autostart,5,Us Skoatter,E. Kruis,2100,,4,,"1.22,8",,,"€ 0,00","20,6"
42678,"07-01-06, Wolvega",16:50,3,Eigenaren-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2100 - Autostart,A,Uno Roodnoot,L.D. Pegram,2100,,2,,,,,"€ 0,00","20,6"
42678,"07-01-06, Wolvega",16:50,3,Eigenaren-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2100 - Autostart,A,Ostar d'Oliverie,A.J. Mollema,2100,,1,,,,,"€ 0,00","1,7"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,1,Soulmate,S. Schoonhoven,2100,,7,,"1.17,6",,,"€ 400,00","9,4"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,2,Siem Schermer,A.J. Mollema,2100,,9,,"1.17,7",,,"€ 200,00",2
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,3,Syrene Promise,H. Crebas,2100,,8,,"1.17,9",,,"€ 95,00","29,8"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,4,Tiko P,H.W. Schoonhoven,2100,,5,,"1.18,0",,,"€ 65,00","6,2"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,5,Terrific Score,G. de Jong,2100,,3,,"1.18,0",,,"€ 40,00","15,4"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,6,Nogaret,T.J.P. Koning,2100,,6,,"1.18,8",,,"€ 0,00","68,7"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,7,Seth,L. de Vries,2100,,1,,"1.18,9",,,"€ 0,00","19,1"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,8,Simmer Wille DB,R. Kromkamp,2100,,2,,"1.19,1",,,"€ 0,00","41,6"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,A,Royal Dragon,O.P. Monshouwer,2100,,4,,,,,"€ 0,00","7,9"
42678,"07-01-06, Wolvega",17:15,4,Bezoekers-prijs (Kwartet en Trio),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,D,Robert Crown,J.F. van Exter,2100,,10,,,,,"€ 0,00",5
42678,"07-01-06, Wolvega",17:40,5,Fokkers-prijs,Prijzendraverij. Winsom tot € 60.000 (g.l.s.),,,Drafsport - 2100 - Bandenstart,1,Patara Vrijthout,H.W. Langeweg jr.,2120,,6,,"1.17,6",,,"€ 450,00","1,3"
42678,"07-01-06, Wolvega",17:40,5,Fokkers-prijs,Prijzendraverij. Winsom tot € 60.000 (g.l.s.),,,Drafsport - 2100 - Bandenstart,2,Pesach Boko,T.H. Kooyman,2100,,2,,"1.18,6",,,"€ 225,00","6,6"
42678,"07-01-06, Wolvega",17:40,5,Fokkers-prijs,Prijzendraverij. Winsom tot € 60.000 (g.l.s.),,,Drafsport - 2100 - Bandenstart,3,Revel Rapid,G. de Leeuw,2100,,1,,"1.18,6",,,"€ 110,00","11,2"
42678,"07-01-06, Wolvega",17:40,5,Fokkers-prijs,Prijzendraverij. Winsom tot € 60.000 (g.l.s.),,,Drafsport - 2100 - Bandenstart,4,Iris d'Hurtebise,R.L. Pools,2120,,5,,"1.19,1",,,"€ 70,00","13,5"
42678,"07-01-06, Wolvega",17:40,5,Fokkers-prijs,Prijzendraverij. Winsom tot € 60.000 (g.l.s.),,,Drafsport - 2100 - Bandenstart,5,Prioritymeadow,G. de Jong,2120,,4,,"1.19,1",,,"€ 45,00","4,9"
42678,"07-01-06, Wolvega",18:05,6,Totalisator-prijs,Draverij van meet. Winsom tot € 12.000.,,,Drafsport - 2100 - Autostart,1,Katar,A.J. Mollema,2100,,2,,"1.16,9",,,"€ 400,00","3,7"
42678,"07-01-06, Wolvega",18:05,6,Totalisator-prijs,Draverij van meet. Winsom tot € 12.000.,,,Drafsport - 2100 - Autostart,2,To The Point,R.J.T. Maring,2100,,5,,"1.16,9",,,"€ 200,00","2,6"
42678,"07-01-06, Wolvega",18:05,6,Totalisator-prijs,Draverij van meet. Winsom tot € 12.000.,,,Drafsport - 2100 - Autostart,3,Ronja Hornline,H.W. Langeweg jr.,2100,,1,,"1.17,0",,,"€ 95,00","6,8"
42678,"07-01-06, Wolvega",18:05,6,Totalisator-prijs,Draverij van meet. Winsom tot € 12.000.,,,Drafsport - 2100 - Autostart,4,Tiels Z,M. Huel,2100,,4,,"1.17,0",,,"€ 65,00","4,2"
42678,"07-01-06, Wolvega",18:05,6,Totalisator-prijs,Draverij van meet. Winsom tot € 12.000.,,,Drafsport - 2100 - Autostart,5,Odette Victory,R.L. Pools,2100,,7,,"1.17,8",,,"€ 0,00","11,1"
42678,"07-01-06, Wolvega",18:05,6,Totalisator-prijs,Draverij van meet. Winsom tot € 12.000.,,,Drafsport - 2100 - Autostart,A,Sjon Steenwijk,A. de Wrede,2100,,3,,,,,"€ 0,00","6,9"
42678,"07-01-06, Wolvega",18:30,7,Leerlingen-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (2e afdeling),,,Drafsport - 1609 - Autostart,1,Timothy's Way,H.W. Langeweg jr.,1609,,4,,"1.17,4",,,"€ 400,00","4,3"
42678,"07-01-06, Wolvega",18:30,7,Leerlingen-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (2e afdeling),,,Drafsport - 1609 - Autostart,2,Ulize Star,M. Hauber,1609,,1,,"1.17,8",,,"€ 200,00",14
42678,"07-01-06, Wolvega",18:30,7,Leerlingen-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (2e afdeling),,,Drafsport - 1609 - Autostart,3,Ueda Stardust,M.J. Heynen,1609,,2,,"1.17,9",,,"€ 95,00","4,4"
42678,"07-01-06, Wolvega",18:30,7,Leerlingen-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (2e afdeling),,,Drafsport - 1609 - Autostart,4,Sanda Pluto W,A. de Wrede,1609,,5,,"1.18,1",,,"€ 65,00","11,8"
42678,"07-01-06, Wolvega",18:30,7,Leerlingen-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (2e afdeling),,,Drafsport - 1609 - Autostart,5,Terence Meadow,H.W. Schoonhoven,1609,,6,,"1.18,9",,,"€ 0,00",13
42678,"07-01-06, Wolvega",18:30,7,Leerlingen-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (2e afdeling),,,Drafsport - 1609 - Autostart,A,Urban Hero,J.C. Bot,1609,,3,,,,,"€ 0,00","2,3"
42678,"07-01-06, Wolvega",18:30,7,Leerlingen-prijs,Draverij van meet. Winsom tot € 2.000. (g.l.s) (2e afdeling),,,Drafsport - 1609 - Autostart,A,Tailor Made,T.H. Kooyman,1609,,7,,,,,"€ 0,00","6,5"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,1,United West,D.J. Hof,2100,,2,,"1.19,5",,,"€ 400,00","4,9"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,2,Stig H Renka,A. Beekman,2100,,11,,"1.19,7",,,"€ 200,00","23,6"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,3,Rebecca DF,W.M.J. Brouwer,2100,,9,,"1.19,8",,,"€ 95,00","6,7"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,4,Tanara Meerswal,M.C. Blankendaal,2100,,10,,"1.19,8",,,"€ 65,00",13
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,5,Rejoy Cartouche,A.S.M. de Reuver,2100,,13,,"1.20,0",,,"€ 40,00","11,9"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,6,Troy H Limburgia,M. Swaab,2100,,4,,"1.20,2",,,"€ 0,00","24,9"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,7,Umana,A.M. Bos,2100,,1,,"1.20,5",,,"€ 0,00","80,5"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,8,Taros Sammer,H.F. Hofstra,2100,,8,,"1.20,7",,,"€ 0,00","4,1"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,9,Tango Kingsdeep,S. de Jong,2100,,5,,"1.21,1",,,"€ 0,00","88,5"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,10,Thorwald D,K.A. Hofstra,2100,,7,,"1.22,0",,,"€ 0,00","13,2"
42678,"07-01-06, Wolvega",18:55,8,Amatrices en amateurs-prijs (Kwartet en Trio),Draverij van meet voor amatrices en amateurrijders. Winsom tot € 4.000.,,,Drafsport - 2100 - Autostart,11,Saved Elegance,R.C.M. Knipscheer,2100,,12,,"1.22,2",,,"€ 0,00","11,5"
