event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,1,Mister Bi,R. Bakker,2100,,9,,"1.15,6",,,"€ 3.000,00","2,8"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,2,Alpamayo Montana,J. de Leeuw,2100,,11,,"1.15,7",,,"€ 1.250,00","67,7"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,3,Avenir C,L.M. Wallin,2100,,1,,"1.16,2",,,"€ 750,00","11,4"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,4,Venture Boszorg,T.H. Kooyman,2100,,8,,"1.16,2",,,"€ 400,00","42,9"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,5,Andrea Swagerman,F.W. van der Blonk,2100,,6,,"1.16,4",,,"€ 250,00",40
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,6,Biscuit Dragon,A. Posthumus,2100,,4,,"1.16,8",,,"€ 200,00","46,3"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,7,Zam Avon,W.A.M. van Buytene,2100,,7,,"1.17,1",,,"€ 150,00",80
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,8,Action Invit,J.H. Mieras,2100,,2,,"1.18,6",,,"€ 0,00","35,2"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,A,Evita Slipper,N. D' Haenens,2100,,13,,,,,"€ 0,00",11
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,A,Buzzi Sild,R.L. Pools,2100,,3,,,,,"€ 0,00","8,9"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,A,Cremers Boy,S. Schoonhoven,2100,,5,,,,,"€ 0,00","36,6"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,A,Banker Transs R,J.C. Bot,2100,,10,,,,,"€ 0,00","4,4"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,A,Clap Your Hands,H. Ebbinge,2100,,14,,,,,"€ 0,00","4,6"
69513,"03-01-14, Wolvega",17:45,1,PRIX ROBERT BI (ELITE CHALLENGE),Draverij van meet. Winsom tot € 23.000.,,,Drafsport - 2100 - Autostart,U,Your a Promise,D. Minnema,2100,,12,,,,,"€ 0,00","29,3"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,1,Bas J,F.W. van der Blonk,2100,,14,,"1.14,6",,,"€ 3.000,00","4,7"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,2,Best Well,J. de Leeuw,2100,,11,,"1.14,6",,,"€ 1.250,00","3,8"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,3,Secret Boy,M. Nimczyk,2100,,12,,"1.15,0",,,"€ 750,00","31,1"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,4,Alonso Meadow,D.J. Hof,2100,,6,,"1.15,1",,,"€ 400,00","47,9"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,5,Paycheck,K.L.C. Roeges,2100,,10,,"1.15,4",,,"€ 250,00","25,2"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,6,Boucher le Blanc,D. Pennekamp,2100,,2,,"1.15,4",,,"€ 200,00","4,1"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,7,Vulcano ZR,L.P.A. Kalis,2100,,7,,"1.15,8",,,"€ 150,00","62,3"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,8,Anni Friesinger,N. Jongejans,2100,,3,,"1.16,0",,,"€ 0,00","66,8"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,A,Photo Phoenix,N. D' Haenens,2100,,9,,,,,"€ 0,00","10,7"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,A,Nembo del Sile,J.H. Mieras,2100,,1,,,,,"€ 0,00","32,2"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,A,Winston C,R. van Toor,2100,,8,,,,,"€ 0,00","66,8"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,A,Zizou AM,S. Schoonhoven,2100,,13,,,,,"€ 0,00","23,9"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,U,Zaido Dragon,R. Bakker,2100,,5,,,,,"€ 0,00","11,9"
69513,"03-01-14, Wolvega",18:15,2,PRIX DAVY BOKO (ELITE CHALLENGE),Draverij van meet. Winsom tot € 40.000.,,,Drafsport - 2100 - Autostart,U,Bruce Starlake,R.L. Pools,2100,,4,,,,,"€ 0,00","5,9"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Chantal Blue,A. Posthumus,2100,,6,,"1.16,3",,,"€ 3.000,00","4,2"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Calistokingsdeep,J. Westenbrink,2100,,10,,"1.16,7",,,"€ 1.250,00","23,7"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Cyzarine Fortuna,W.M.J. Brouwer,2100,,13,,"1.16,9",,,"€ 750,00","11,8"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Calvados Hymia,B.J. Crebas,2100,,2,,"1.17,0",,,"€ 400,00","11,8"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Dindian Prince,F.W. van der Blonk,2100,,8,,"1.17,8",,,"€ 250,00","40,5"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Classic Boszorg,J. de Leeuw,2100,,7,,"1.18,2",,,"€ 200,00","41,8"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Cherien of Fire,R.T. de Vlieger,2100,,11,,,,,"€ 0,00",3
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Bellino Deux DZ,T.H. Kooyman,2100,,9,,,,,"€ 0,00","31,3"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Bishamon,D.P. Tesselaar,2100,,14,,,,,"€ 0,00",5
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Dakota Elegance,H. Ebbinge,2100,,12,,,,,"€ 0,00","27,6"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Bingo Ricardo,R.L. Pools,2100,,4,,,,,"€ 0,00","57,5"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,U,Realismo,R. Bakker,2100,,1,,,,,"€ 0,00","8,8"
69513,"03-01-14, Wolvega",18:45,3,PRIX DANAE F BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 4.000. (g.l.s.),,,Drafsport - 2100 - Autostart,U,Pierone Riz,G. de Jong,2100,,3,,,,,"€ 0,00","26,5"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Carlos Charisma,B.J. Crebas,2100,,7,,"1.17,5",,,"€ 3.000,00","6,6"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Benji Boy,T.H. Kooyman,2100,,11,,"1.17,7",,,"€ 1.250,00","31,7"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Dolly Polly,D.J. Hof,2100,,8,,"1.18,0",,,"€ 750,00","31,7"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Doctor Love,R.T. de Vlieger,2100,,3,,"1.18,0",,,"€ 400,00","15,8"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Branco DF,A. de Wrede,2100,,6,,"1.18,3",,,"€ 250,00",11
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Brainwave,D.P. Tesselaar,2100,,10,,"1.18,4",,,"€ 200,00","42,7"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Dokter Rossi,N. Jongejans,2100,,13,,"1.18,4",,,"€ 150,00","9,7"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Dexter,S. Schraal,2100,,9,,"1.18,7",,,"€ 0,00","33,9"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Derek Beuckenswyk,H. Ebbinge,2100,,1,,,,,"€ 0,00","31,7"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Philena's Love,J.W.M. Engwerda,2100,,2,,,,,"€ 0,00","3,1"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Dundee Boko,R. Bakker,2100,,4,,,,,"€ 0,00","4,4"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Daisy va Camstra,R.L. Pools,2100,,12,,,,,"€ 0,00","8,2"
69513,"03-01-14, Wolvega",19:15,4,PRIX EXCEPTIONAL BOKO (MAIN WISE AS CHALLENGE),Draverij van meet. Winsom tot € 1.250. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Comtesse Paula,J. Westenbrink,2100,,5,,,,,"€ 0,00","19,8"
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,1,Be my luck,E. Kruis,2100,,4,,"1.15,9",,,"€ 3.000,00",15
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,2,Beat the Blue,S. Schoonhoven,2100,,6,,"1.15,9",,,"€ 1.250,00","2,4"
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,3,Axl W Rose,J. de Leeuw,2100,,10,,"1.16,0",,,"€ 750,00","36,3"
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,4,Boban Boko,D.P. Tesselaar,2100,,11,,"1.16,2",,,"€ 400,00","5,8"
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,5,Alfons Migliore,J.H. Mieras,2100,,3,,"1.16,4",,,"€ 250,00",19
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,6,Be my friend,W.M.J. Brouwer,2100,,7,,"1.16,9",,,"€ 200,00","3,5"
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,7,Scoubidou,L.M. Wallin,2100,,2,,"1.16,9",,,"€ 150,00","6,8"
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,8,Zemmi Jay,K.L.C. Roeges,2100,,8,,"1.17,2",,,"€ 0,00","10,5"
69513,"03-01-14, Wolvega",19:45,5,PRIX CLINT W BOKO (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,A,Warango Meadow,D. Pennekamp,2100,,1,,,,,"€ 0,00","54,4"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,1,Tims Pile,H. Ebbinge,3100,,4,,"1.18,7",,,"€ 3.000,00","1,8"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,2,Quatuor du Bouffey,S. Schoonhoven,3120,,5,,"1.18,6",,,"€ 1.250,00","4,7"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,3,Opera de Joss,K.L.C. Roeges,3140,,7,,"1.18,3",,,"€ 750,00","29,5"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,4,Topaze Littoral,R. Bakker,3100,,3,,"1.19,6",,,"€ 400,00","10,8"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,5,Tom Tom des Agets,R.L. Pools,3100,,1,,"1.19,6",,,"€ 250,00","39,3"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,6,Oaks de Villeneuve,J. Clyncke,3140,,6,,"1.18,9",,,"€ 200,00","13,8"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,7,Virguline,R. de Beer,3100,,2,,"1.20,9",,,"€ 150,00","47,2"
69513,"03-01-14, Wolvega",20:15,6,MARATHON DE WOLVEGA (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. (g.l.s.),,,Drafsport - 3100 - Bandenstart,U,Robert Keeper,M. Nimczyk,3140,,8,,,,,"€ 0,00","3,7"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,1,Cesc Boko,R.T. de Vlieger,2100,,7,,"1.15,5",,,"€ 3.000,00","5,7"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,2,Donna KA,R. Bakker,2100,,2,,"1.15,6",,,"€ 1.250,00","2,7"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,3,Yaluk,D.P. Tesselaar,2100,,6,,"1.15,6",,,"€ 750,00","22,2"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,4,Child in Time,S.K. de Glee,2100,,9,,"1.15,7",,,"€ 400,00","10,9"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,5,Carl Lewis,R. van Toor,2100,,10,,"1.15,7",,,"€ 250,00","12,9"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,6,Co Swagerman,F.W. van der Blonk,2100,,8,,"1.17,1",,,"€ 200,00","55,6"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,7,Cindy Hil,J. Westenbrink,2100,,4,,"1.17,3",,,"€ 150,00","34,7"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,8,Colonel Newport,E. Kruis,2100,,3,,"1.18,4",,,"€ 0,00","37,1"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,9,Blanc le Blanc,R.L. Pools,2100,,1,,"1.18,9",,,"€ 0,00","15,9"
69513,"03-01-14, Wolvega",20:40,7,PRIX CAITLIN SCOTT (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 9.000.,,,Drafsport - 2100 - Autostart,A,Caro Star,H. Ebbinge,2100,,5,,,,,"€ 0,00","2,6"
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Univers Dry,H. Ebbinge,2100,,4,,"1.17,3",,,"€ 3.000,00","2,1"
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Vino le Blanc,N. D' Haenens,2100,,5,,"1.17,5",,,"€ 1.250,00",8
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Uko de Vaiges,R. Bakker,2100,,1,,"1.17,6",,,"€ 750,00","6,4"
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Alliance de l'Iton,S. Schoonhoven,2100,,7,,"1.17,7",,,"€ 400,00","6,2"
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Ufario de Clarbec,T.H. Kooyman,2100,,8,,"1.17,7",,,"€ 250,00","8,4"
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Vaillant du Corta,R.T. de Vlieger,2100,,6,,"1.19,2",,,"€ 200,00","15,5"
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Tess de Jamac,R.L. Pools,2100,,3,,"1.22,3",,,"€ 150,00","6,5"
69513,"03-01-14, Wolvega",21:05,8,PRIX TEXAS CHARM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 10.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Valko Christiana,J. de Leeuw,2100,,2,,,,,"€ 0,00","39,1"
69802,"10-01-14, Wolvega",16:50,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Duke of Greenwood,M.F. Rothengatter,2100,3,,,"1.16,0",,,,
69802,"10-01-14, Wolvega",16:50,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Dmitrova Fortuna,K.L.C. Roeges,2100,1,,,"1.21,1",,,,
69802,"10-01-14, Wolvega",16:50,KW,Kwalificatieproef,,,,Drafsport - 2100 - Autostart,V,Toardo,N. D' Haenens,2100,2,,,"1.17,8",,,,
69802,"10-01-14, Wolvega",17:45,1,PRIX YOUR LOVE LOIS (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,1,Clark Beuckenswyk,H. Ebbinge,2100,,16,,"1.16,8",,,"€ 3.000,00","2,1"
69802,"10-01-14, Wolvega",17:45,1,PRIX YOUR LOVE LOIS (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,2,Cramer Flevo,R.R. Slijfer,2100,,10,,"1.17,0",,,"€ 1.250,00",12
69802,"10-01-14, Wolvega",17:45,1,PRIX YOUR LOVE LOIS (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,3,Diva Groenhof,R.T. de Vlieger,2100,,9,,"1.17,2",,,"€ 750,00","8,5"
69802,"10-01-14, Wolvega",17:45,1,PRIX YOUR LOVE LOIS (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,4,Bella Bennesse,D. Pennekamp,2100,,1,,"1.17,3",,,"€ 400,00","15,4"
69802,"10-01-14, Wolvega",17:45,1,PRIX YOUR LOVE LOIS (BOKO CHAMPIONS CHALLENGE),Draverij van meet. Winsom tot € 10.000.,,,Drafsport - 2100 - Autostart,5,Zaracosso Lynx,M.J.H. Wildhagen,2100,,2,,"1.17,3",,,"€ 250,00","39,3"
