event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
23781,"01-01-00, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,"Draverij van meet. Winsom tot f 12.000    Dotering: f 3.025",,,Drafsport - 1609 - Autostart,10,Lorenzo Transs R,R.G. Hauber,1609,,2,,"1.20,5",,,"€ 0,00","38,4"
23781,"01-01-00, Wolvega",16:00,1,Gelukkig Nieuwjaar-prijs,"Draverij van meet. Winsom tot f 12.000    Dotering: f 3.025",,,Drafsport - 1609 - Autostart,D,Leander Kosmos,T.H. Kooyman,1609,,4,,"1.25,4",,,"€ 0,00","15,8"
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,1,Nuclear Groenhof,M. Huel,2100,,8,,"1.18,8",,,"€ 669,00",2
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,2,Nero Boko,R.H.G.J. Kuiper,2100,,9,,"1.18,8",,,"€ 306,00","5,6"
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,3,Naomi Cambell,T.H. Kooyman,2100,,6,,"1.20,0",,,"€ 147,00","26,3"
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,4,Nienie,R.J.T. Maring,2100,,4,,"1.20,2",,,"€ 79,00","25,6"
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,5,Mack Royalty,R.J. Veenstra,2100,,2,,"1.20,3",,,"€ 45,00","65,8"
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,6,Noully Bayka,J.C. Bot,2100,,3,,"1.20,4",,,"€ 0,00","14,4"
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,7,Nike Beuckenswyk,D.P. Tesselaar,2100,,5,,"1.21,0",,,"€ 0,00","2,7"
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,D,Nova Butcher,R.L. Pools,2100,,7,,"1.26,2",,,"€ 0,00",13
23781,"01-01-00, Wolvega",16:25,2,Happy New Year-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 3.000 Dotering: f 3.025",,,Drafsport - 2100 - Autostart,D,Next Money,J.J. Zwier,2100,,1,,"1.26,0",,,"€ 0,00","61,9"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,1,Overrule's Wish,F.W. van der Blonk,2100,,10,,"1.20,6",,,"€ 669,00","2,5"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,2,Normandy Oldeson,D.H. Ritsema,2100,,9,,"1.21,3",,,"€ 306,00","72,5"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,3,Nothing to Lose,A.W. Bosscha,2100,,1,,"1.21,4",,,"€ 147,00","22,5"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,4,Nol Wielinga,R.G. Hauber,2100,,8,,"1.21,6",,,"€ 79,00",35
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,5,Ninetysix Medo,C.D. Imming,2100,,3,,"1.22,7",,,"€ 45,00","48,3"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,6,Oilily Lauwers,B.J. Crebas,2100,,6,,"1.23,0",,,"€ 0,00","50,7"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,7,Neversaydie Volo,C.F. Kamminga,2100,,7,,"1.25,3",,,"€ 0,00","18,1"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,A,Nibber F Boko,R.H.G.J. Kuiper,2100,,5,,,,,"€ 0,00","5,6"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,A,Nevele W,R.L. Pools,2100,,4,,,,,"€ 0,00","2,5"
23781,"01-01-00, Wolvega",16:50,3,Gluckliches Neues Jahr-prijs,"Draverij van meet voor Nederlandse paarden. Winsom tot f 1.500. Dotering f 3.025",,,Drafsport - 2100 - Autostart,S,Nikki Groenhof,J.C. Bot,2100,,2,,"1.22,0",,,"€ 0,00","8,2"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,1,Nicole Dragon,M. Huel,2100,,7,,"1.18,4",,,"€ 669,00","3,3"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,2,Victory Groenhof,J.F. van Dooyeweerd,2100,,3,,"1.18,4",,,"€ 306,00","3,4"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,3,Loyalty Meadow,M.S. Poort,2100,,9,,"1.19,0",,,"€ 147,00","7,3"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,4,Mr Svarvis,R.H.G.J. Kuiper,2100,,8,,"1.19,5",,,"€ 79,00","9,9"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,5,Loraniatake Efka,R.L. Pools,2100,,6,,"1.19,7",,,"€ 45,00","32,8"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,6,Looking Well,P. Petersen,2100,,13,,"1.20,1",,,"€ 0,00",69
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,7,Mucho Buitenzorg,J.J. Zwier,2100,,2,,"1.20,4",,,"€ 0,00",32
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,8,No One Like Me,S. Winkelman,2100,,12,,"1.20,6",,,"€ 0,00",46
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,9,Mister Hurry JT,J. Janssen,2100,,1,,"1.20,7",,,"€ 0,00","98,5"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,10,Nicole Greenacre,R.J.W. Heynen,2100,,4,,"1.22,1",,,"€ 0,00","6,9"
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,A,Loes Wielinga,R.G. Hauber,2100,,5,,,,,"€ 0,00",30
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,A,Nora van Cornjum,D.P. Tesselaar,2100,,10,,,,,"€ 0,00",8
23781,"01-01-00, Wolvega",17:15,4,Drafcentrum Wolvega's Superkwartet,"Draverij van meet. Winsom tot f 7.000     Dotering: f 3.025",,,Drafsport - 2100 - Autostart,D,Lola Morgan,R.J.T. Maring,2100,,11,,"1.24,0",,,"€ 0,00",27
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,1,Macy van 't Hof,M.H. Mol,2100,,4,,"1.19,0",,,"€ 715,00","2,4"
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,2,Lars van Zuilen,P. Solleveld,2100,,8,,"1.19,6",,,"€ 329,00","7,4"
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,3,Lenardo Teb,J.G.J. Maurix,2100,,5,,"1.19,9",,,"€ 159,00","8,1"
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,4,Lybrock Grolloo,M.K. Klooster-van der Meer,2100,,3,,"1.20,0",,,"€ 79,00","14,9"
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,5,Lexito Hendrika,M.J.C. Middelweerd,2100,,2,,"1.20,0",,,"€ 57,00","25,8"
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,6,Radames,H.F. Hofstra,2100,,1,,"1.20,0",,,"€ 0,00","9,9"
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,7,Noordster Medo,D.J. Hof,2100,,7,,"1.20,9",,,"€ 0,00","3,6"
23781,"01-01-00, Wolvega",17:40,5,Godt Nyttar-prijs,Draverij van meet. Winsom tot f 18.000. Voor amatrices en amateurrijders. Dotering: f 3.245,,,Drafsport - 2100 - Autostart,A,Leery Hanover,F.L. Handelaar,2100,,6,,,,,"€ 0,00","8,2"
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,1,Triumf Fro,C.F. Kamminga,2100,,9,,"1.18,0",,,"€ 715,00","19,4"
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,2,Koncorde S,H. Hamming,2100,,2,,"1.18,1",,,"€ 329,00","20,6"
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,3,Keep Fair Meadow,R.L. Pools,2100,,4,,"1.18,1",,,"€ 159,00","5,2"
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,4,Ivita Schermer,C.P.G. Wortel,2100,,8,,"1.18,2",,,"€ 79,00","12,5"
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,5,Nozem Alki,M. Huel,2100,,7,,"1.18,6",,,"€ 57,00","1,8"
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,6,Me myself and I,P.J.P. Hagoort,2100,,1,,"1.18,8",,,"€ 0,00",15
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,7,Villige Valle,R.G. Hauber,2100,,6,,"1.19,1",,,"€ 0,00","27,6"
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,A,Kilimanjaro,S.K. de Glee,2100,,5,,,,,"€ 0,00",21
23781,"01-01-00, Wolvega",18:05,6,Buuon Anno-prijs,"Draverij van meet. Winsom tot f 35.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,S,Busy Knight,D.P. Tesselaar,2100,,3,,"1.18,7",,,"€ 0,00","4,6"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,1,Max Wielinga,P. de Haan,2100,,10,,"1.17,4",,,"€ 715,00","2,2"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,2,Locht Optiek,W.M. Visser,2100,,3,,"1.17,5",,,"€ 329,00","10,5"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,3,Leen Wielinga,T.H. Kooyman,2100,,11,,"1.17,5",,,"€ 159,00","17,6"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,4,Legend Limburgia,P. Bakker,2100,,2,,"1.17,7",,,"€ 79,00","32,2"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,5,Kym Promise,I. Klappe,2100,,1,,"1.17,8",,,"€ 57,00","50,8"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,6,Lex Anderen,R.L. Pools,2100,,5,,"1.18,3",,,"€ 0,00","3,3"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,7,Smiss Jennis,B. Lugies,2100,,6,,"1.18,4",,,"€ 0,00",7
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,8,Kid Explosive,S.A. Hartman,2100,,9,,"1.19,2",,,"€ 0,00","32,2"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,9,Kasper Pluto,C.F. Kamminga,2100,,7,,"1.20,0",,,"€ 0,00","16,3"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,10,Knight Dream,G. de Jong,2100,,4,,"1.20,6",,,"€ 0,00","47,2"
23781,"01-01-00, Wolvega",18:30,7,La Multi Ani-prijs,"Draverij van meet. Winsom tot f 25.000     Dotering: f 3.245",,,Drafsport - 2100 - Autostart,A,Janjaap Emge,M. Huel,2100,,8,,,,,"€ 0,00","17,1"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,1,Jacque la Marque,B.J. Crebas,3100,,2,,"1.19,5",,,"€ 1.475,00","20,4"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,2,Sansirosan,G. de Jong,3100,,3,,"1.20,4",,,"€ 658,00","63,3"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,3,Semittess,R.H.G.J. Kuiper,3120,,6,,"1.20,0",,,"€ 318,00","6,6"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,4,Boxkeeper,R.L. Pools,3120,,7,,"1.20,0",,,"€ 159,00","2,9"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,5,Aleby Ike,J.F. van Dooyeweerd,3120,,5,,"1.20,3",,,"€ 113,00","9,2"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,A,Duc du Bossis,D.P. Tesselaar,3120,,8,,,,,"€ 0,00","5,2"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,D,Kailash,T.H. Kooyman,3100,,1,,"1.30,6",,,"€ 0,00","2,6"
23781,"01-01-00, Wolvega",18:55,8,Bonne et Heureuse Annee-prijs,Prijzendraverij. Dotering: f 6.600,,,Drafsport - 3100 - Bandenstart,D,Iron Maiden C,F.J.J. Crebas,3120,,4,,"1.23,0",,,"€ 0,00","22,1"
23782,"02-01-00, Alkmaar",13:00,KW,Kwalificatieproef Draf,,,,Drafsport - 2040 - Autostart,V,Mandy Morgan,M.M. Heynen,2040,,,,"1.26,0",,,,
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,1,Maldini Boko,R.L. Pools,2040,,9,,"1.19,9",,,"€ 567,00","2,4"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,2,Lesly's Juwel,R.T. de Vlieger,2040,,7,,"1.20,3",,,"€ 250,00","3,3"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,3,Marybell,P. Bakker,2040,,2,,"1.20,7",,,"€ 113,00","5,5"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,4,Leska Z,J.T.S. Dekker,2040,,5,,"1.21,1",,,"€ 68,00","16,2"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,5,Linck Dakota,L.D. Pegram,2040,,3,,"1.21,8",,,"€ 45,00","7,9"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,6,Kanouk D,C.A. van Leeuwen,2040,,8,,"1.22,0",,,"€ 0,00","22,3"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,7,Marvel Cartouche,H. Hamming,2040,,6,,"1.22,2",,,"€ 0,00","16,9"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,8,Melvy,R. Westerink,2040,,1,,"1.23,7",,,"€ 0,00","22,9"
23782,"02-01-00, Alkmaar",13:30,1,Ouverture 2000-prijs,"Draverij van meet. Winsom tot f 15.000 (1e afdeling)    Dotering: f 2.530",,,Drafsport - 2040 - Autostart,A,Latonya LC,P. van Ooijen,2040,,4,,,,,"€ 0,00","17,5"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,1,Lubertus Hanover,R.C.M. Janssen,2040,,3,,"1.19,7",,,"€ 590,00","3,5"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,2,Must be Destiny,P. Bakker,2040,,4,,"1.19,8",,,"€ 261,00","4,3"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,3,Julius Petnic,J. van Strien,2040,,2,,"1.20,2",,,"€ 125,00","17,6"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,4,Katuscha,R. Westerink,2040,,1,,"1.20,5",,,"€ 68,00","16,1"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,5,Ilorin,J.T.S. Dekker,2040,,6,,"1.20,8",,,"€ 45,00","15,3"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,6,Intercity G,A.H. Suijkerbuijk,2040,,10,,"1.21,0",,,"€ 0,00","10,7"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,7,Icare Quatre,M.C. Vergay,2040,,7,,"1.21,5",,,"€ 0,00","41,5"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,8,John's Butcher,S.K. de Glee,2040,,8,,"1.21,7",,,"€ 0,00","27,4"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,9,Crack Pride,J.F. van Dooyeweerd,2040,,9,,"1.24,5",,,"€ 0,00","20,1"
23782,"02-01-00, Alkmaar",13:55,2,Appelflap-prijs,"Draverij van meet. Winsom tot f 45.000    Dotering: f 2.640",,,Drafsport - 2040 - Autostart,A,Lotus A,C.P.M. Roodenrijs,2040,,5,,,,,"€ 0,00","2,7"
