event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
49254,"05-01-08, Wolvega",16:25,2,Bezoekers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 6.000.,,,Drafsport - 2100 - Autostart,7,Venice Starlake,H.W. Langeweg jr.,2100,,6,,"1.21,5",,,"€ 0,00","2,5"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,1,Uniek Buitenzorg,G. van den Bor,2100,,6,,"1.19,8",,,"€ 500,00","2,5"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,2,Ueda Stardust,F.L. Handelaar,2100,,2,,"1.19,8",,,"€ 250,00","2,6"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,3,Ovidiu Flash,J.M. den Dubbelden,2100,,4,,"1.20,1",,,"€ 120,00","20,1"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,4,Revanche S,D.J. Hof,2100,,9,,"1.20,4",,,"€ 80,00","6,7"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,5,The Rocket Bet,P. Solleveld,2100,,5,,"1.20,5",,,"€ 50,00","6,9"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,6,Tom Lucswolle,W.M.J. Brouwer,2100,,8,,"1.20,7",,,"€ 0,00","22,5"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,7,Mille Sou Mery,W.N. de Reus,2100,,1,,"1.20,7",,,"€ 0,00","19,1"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,8,Ringo Faithful,S. de Jong,2100,,3,,"1.20,8",,,"€ 0,00","44,6"
49254,"05-01-08, Wolvega",16:50,3,Amatrices en amateurrijders-prijs (trio en kwartet),Draverij van meet. Winsom tot € 11.000. Voor amatrices en amateurrijders.,,,Drafsport - 2100 - Autostart,9,The Bodyguard,S. van der Grift,2100,,7,,"1.21,1",,,"€ 0,00","23,6"
49254,"05-01-08, Wolvega",17:15,4,Professionals-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 1.500. (g.l.s.),,,Drafsport - 2100 - Bandenstart,1,Vampire L,P. van Ooijen,2100,,3,,"1.22,4",,,"€ 700,00",4
49254,"05-01-08, Wolvega",17:15,4,Professionals-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 1.500. (g.l.s.),,,Drafsport - 2100 - Bandenstart,2,Urbana Kievitshof,G. de Jong,2100,,4,,"1.22,7",,,"€ 350,00","3,6"
49254,"05-01-08, Wolvega",17:15,4,Professionals-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 1.500. (g.l.s.),,,Drafsport - 2100 - Bandenstart,3,Valerie S,C.D. Aalbers,2120,,7,,"1.22,1",,,"€ 170,00","6,5"
49254,"05-01-08, Wolvega",17:15,4,Professionals-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 1.500. (g.l.s.),,,Drafsport - 2100 - Bandenstart,4,Wodka Jus,R.T. de Vlieger,2120,,6,,"1.22,2",,,"€ 110,00",5
49254,"05-01-08, Wolvega",17:15,4,Professionals-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 1.500. (g.l.s.),,,Drafsport - 2100 - Bandenstart,5,Werner W,F.W. van der Blonk,2100,,2,,"1.23,0",,,"€ 70,00","12,2"
49254,"05-01-08, Wolvega",17:15,4,Professionals-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 1.500. (g.l.s.),,,Drafsport - 2100 - Bandenstart,6,Weah Cartouche,E. Kruis,2120,,5,,"1.22,5",,,"€ 0,00","10,7"
49254,"05-01-08, Wolvega",17:15,4,Professionals-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 1.500. (g.l.s.),,,Drafsport - 2100 - Bandenstart,A,Ulf Greenacre,T.S. Verhulst,2100,,1,,,,,"€ 0,00","4,4"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,1,Whiz Past,J. de Leeuw,2100,,7,,"1.21,4",,,"€ 500,00","2,8"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,2,Violetta Dragon,F. Gorter,2100,,9,,"1.21,4",,,"€ 250,00","45,3"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,3,Young Boy's Wish,H. Ebbinge,2100,,1,,"1.22,1",,,"€ 120,00","9,5"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,4,Whisper Boko,R. Bakker,2100,,10,,"1.22,2",,,"€ 80,00","5,2"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,5,Tissum Well,W.C.M Duivenvoorden,2100,,8,,"1.23,3",,,"€ 50,00","28,3"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,6,Wala Paasloo,H.W. Langeweg jr.,2100,,3,,"1.25,9",,,"€ 0,00","7,1"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,A,Dia Christin,P.J. Zandt,2100,,5,,,,,"€ 0,00","19,4"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,A,We got him,G. de Jong,2100,,6,,,,,"€ 0,00",40
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,A,Windsong's Pine,J.W.M. Engwerda,2100,,4,,,,,"€ 0,00","5,3"
49254,"05-01-08, Wolvega",17:40,5,Fokkers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 800.,,,Drafsport - 2100 - Autostart,A,Petit Versailles,C.F. Kamminga,2100,,2,,,,,"€ 0,00",6
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,1,Vicky Star,R. Bakker,2100,,6,,"1.19,7",,,"€ 1.250,00","8,1"
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,2,Treasure Trail,J.C. Bot,2100,,3,,"1.19,8",,,"€ 625,00","11,6"
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,3,Vasco,H. Hamming,2100,,7,,"1.19,8",,,"€ 300,00","22,3"
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,4,Vaudeville K,H.W. Langeweg jr.,2100,,9,,"1.19,9",,,"€ 200,00",2
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,5,Willem Zes HB,M. Huel,2100,,1,,"1.20,0",,,"€ 125,00","7,6"
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,6,Very Nice Lobell,J. Wagenaar,2100,,8,,"1.20,0",,,"€ 0,00","39,5"
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,7,No Doubt About BR,K.L.C. Roeges,2100,,5,,"1.21,0",,,"€ 0,00","31,1"
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,A,Vincent Boshoeve,J. de Leeuw,2100,,10,,,,,"€ 0,00",37
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,A,Update Groenhof,A. Bakker,2100,,4,,,,,"€ 0,00","6,7"
49254,"05-01-08, Wolvega",18:05,6,Drafcentrum Wolvega's Supertrio (trio en kwartet),Draverij van meet. Winsom tot € 4.000. (lolting),,,Drafsport - 2100 - Autostart,A,Osman Somolli,R.L. Pools,2100,,2,,,,,"€ 0,00","6,5"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,1,Nothing Else,C.D. Imming,1609,,4,,"1.19,4",,,"€ 500,00","24,2"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,2,Umberto,M. Huel,1609,,8,,"1.19,5",,,"€ 250,00","12,2"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,3,Nelly Sigero,G. de Jong,1609,,1,,"1.19,6",,,"€ 120,00","24,2"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,4,Wingbeat Slipper,R.L. Pools,1609,,7,,"1.19,9",,,"€ 80,00","4,9"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,5,Vario Baldwin,J.A.H.M. Voorn,1609,,11,,"1.20,0",,,"€ 50,00",
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,6,Wind of Change,K.L.C. Roeges,1609,,10,,"1.21,2",,,"€ 0,00","11,8"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,A,Winston Neyenrode,R. Bakker,1609,,5,,,,,"€ 0,00","4,9"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,A,Why Kidding Joe,H.W. Langeweg jr.,1609,,3,,,,,"€ 0,00","4,5"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,A,Worldwide Expo,E. Kruis,1609,,2,,,,,"€ 0,00","24,2"
49254,"05-01-08, Wolvega",18:30,7,Eigenaren-prijs (trio en kwartet),Draverij van meet. Winsom tot € 2.500. (g.l.s.),,,Drafsport - 1609 - Autostart,A,Vive la Liberte,C.F. Kamminga,1609,,9,,,,,"€ 0,00","2,8"
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,1,Tim Trot,R.T. de Vlieger,2100,,8,,"1.18,9",,,"€ 550,00","2,9"
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,2,Victoria Prinses,R. Bakker,2100,,1,,"1.19,0",,,"€ 275,00",7
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,3,Videx SR,A. de Wrede,2100,,5,,"1.19,0",,,"€ 130,00","23,7"
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,4,Ultimate Lady,A. Bakker,2100,,3,,"1.19,1",,,"€ 90,00","8,1"
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,5,Viking Furniture,R.L. Pools,2100,,2,,"1.19,2",,,"€ 55,00","3,9"
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,6,Siem Schermer,K.L.C. Roeges,2100,,7,,"1.19,3",,,"€ 0,00","6,4"
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,7,Urania Stardust,C.F. Kamminga,2100,,4,,"1.19,6",,,"€ 0,00","7,7"
49254,"05-01-08, Wolvega",18:55,8,Eigenaarrijders en trainers-prijs (trio en kwartet),Draverij van meet. Winsom tot € 18.000.,,,Drafsport - 2100 - Autostart,8,Soncero Hollande,M.S. Poort,2100,,6,,"1.19,8",,,"€ 0,00","13,1"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,1,Sir Groenhof,T.H. Kooyman,2600,,2,,"1.20,1",,,"€ 700,00","6,7"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,2,Venividivici Joe,H.W. Langeweg jr.,2620,,7,,"1.19,8",,,"€ 350,00","1,6"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,3,Robin Schermer,K.L.C. Roeges,2600,,1,,"1.20,5",,,"€ 170,00","20,2"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,4,Pacific Valley,R.T. de Vlieger,2620,,8,,"1.19,9",,,"€ 110,00","6,4"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,5,Souteneur,M.K. Klooster-van der Meer,2600,,3,,"1.20,5",,,"€ 70,00","11,2"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,6,Nana W,S. Schoonhoven,2600,,4,,"1.20,6",,,"€ 0,00","19,5"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,7,Uschi Rich,H.W. Langeweg,2620,,6,,"1.20,2",,,"€ 0,00","8,2"
49254,"05-01-08, Wolvega",19:15,9,Scientific Games Racing-prijs (trio en kwartet),Prijzendraverij. Winsom tot € 70.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,8,Soren Greenacre,T.S. Verhulst,2620,,5,,"1.20,4",,,"€ 0,00",19
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,1,Teun Schermer,C.F. Kamminga,2100,,10,,"1.18,0",,,"€ 500,00","8,9"
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,2,Blackberry,H.W. Langeweg jr.,2100,,3,,"1.18,0",,,"€ 250,00","2,7"
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,3,Tepee River,A. Bakker,2100,,7,,"1.18,3",,,"€ 120,00","3,7"
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,4,Volann Rich,R. Bakker,2100,,2,,"1.18,3",,,"€ 80,00","5,8"
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,5,Ventura HH,N. Jongejans,2100,,1,,"1.18,5",,,"€ 50,00",7
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,6,Prince Rossignol,R.L. Pools,2100,,4,,"1.18,6",,,"€ 0,00","6,6"
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,7,Sir Pit Limburgia,G. de Jong,2100,,5,,"1.18,9",,,"€ 0,00","24,7"
49254,"05-01-08, Wolvega",19:35,10,Nederlandse Draf- en Renport-prijs (trio en kwartet),Draverij van meet. Winsom tot € 14.000.,,,Drafsport - 2100 - Autostart,8,Romario Kandia,W.C.M Duivenvoorden,2100,,6,,"1.20,5",,,"€ 0,00","43,2"
49255,"06-01-08, Alkmaar",13:00,KW,Kwalificatieproef,Voor paarden van 3 jaar en ouder. Afstand 2060 meter.,,,Drafsport - 2060 - Autostart,V,Tim Dancer,R.L. Pools,2060,2,,,"1.24,7",,,,
49255,"06-01-08, Alkmaar",13:00,KW,Kwalificatieproef,Voor paarden van 3 jaar en ouder. Afstand 2060 meter.,,,Drafsport - 2060 - Autostart,V,Blueberry,J. de Leeuw,2060,4,,,"1.22,2",,,,
49255,"06-01-08, Alkmaar",13:00,KW,Kwalificatieproef,Voor paarden van 3 jaar en ouder. Afstand 2060 meter.,,,Drafsport - 2060 - Autostart,V,Rhyza Buitenzorg,M.A. Pools,2060,3,,,"1.22,3",,,,
49255,"06-01-08, Alkmaar",13:00,KW,Kwalificatieproef,Voor paarden van 3 jaar en ouder. Afstand 2060 meter.,,,Drafsport - 2060 - Autostart,V,Viracocha,C.D. Imming,2060,1,,,"1.22,5",,,,
49255,"06-01-08, Alkmaar",13:00,KW,Kwalificatieproef,Voor paarden van 3 jaar en ouder. Afstand 2060 meter.,,,Drafsport - 2060 - Autostart,V,Tissa Waterbron,W.H.M. van der Mespel,2060,5,,,"1.22,5",,,,
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,1,Valerie le Blanc,R.L. Pools,2060,,8,,"1.22,4",,,"€ 500,00","14,2"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,2,Wishful Charisma,H. Ebbinge,2060,,3,,"1.22,4",,,"€ 250,00","7,7"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,3,Wenche Boko,W.H.M. van der Mespel,2060,,4,,"1.22,7",,,"€ 120,00","20,2"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,4,Wiba Inova,H. Hamming,2060,,6,,"1.22,7",,,"€ 80,00","5,3"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,5,Veni Vici Star,L. Kwast-de Munnik,2060,,5,,"1.22,8",,,"€ 50,00","5,5"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,6,Mike Cane,H.W. Langeweg jr.,2060,,9,,"1.24,1",,,"€ 0,00","5,9"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,7,Ubu Roi,N. Jongejans,2060,,1,,"1.24,8",,,"€ 0,00","65,4"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,A,Wondergirl Z,D. Obermeijer,2060,,2,,,,,"€ 0,00","99,9"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,A,Wishful Hope,H. Crebas,2060,,10,,,,,"€ 0,00","2,5"
49255,"06-01-08, Alkmaar",13:30,1,Caspar-prijs,Draverij van meet. Winsom tot € 500.,,,Drafsport - 2060 - Autostart,I,Vienna Compaen,P.F. Louwersheimer,2060,,7,,,,,"€ 0,00","38,4"
49255,"06-01-08, Alkmaar",13:53,2,Balthasar-prijs,Draverij van meet. Winsom tot € 1.100. (g.l.s.),,,Drafsport - 1720 - Autostart,1,Voice of Joyce,J.T.S. Dekker,1720,,3,,"1.22,0",,,"€ 500,00","10,2"
49255,"06-01-08, Alkmaar",13:53,2,Balthasar-prijs,Draverij van meet. Winsom tot € 1.100. (g.l.s.),,,Drafsport - 1720 - Autostart,2,Victory Speed,A.H. Suijkerbuijk,1720,,9,,"1.22,1",,,"€ 250,00","18,2"
