event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,4,Diquem,N. Post,2865,,11,,"1.16,0",,,"€ 450,00","69,8"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,5,Deep Impact,R. Bakker,2890,,15,,"1.15,5",,,"€ 300,00","7,1"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,6,Come Back,P. Masschaele,2865,,10,,"1.16,2",,,"€ 150,00","99,9"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,7,Droghedo,R. Wester,2840,,6,,"1.16,9",,,"€ 100,00","8,6"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,8,Apache Jeloca,J.V.M.G. Verbeeck,2865,,13,,"1.16,3",,,"€ 0,00","10,9"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,9,Clopin du Boulay,J. van der Wal,2865,,9,,"1.16,4",,,"€ 0,00","30,5"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,10,Daguet du Rib,J.T. de Jong,2865,,14,,"1.17,7",,,"€ 0,00","99,9"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,A,Diamond ER,T.H. Kooyman,2840,,1,,,,,"€ 0,00","95,1"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,A,Elio Mannetot,F. Neirinck,2865,,8,,,,,"€ 0,00","64,6"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,A,Eagle,M.F. Rothengatter,2865,,12,,,,,"€ 0,00","51,9"
98000,"08-01-21, Wolvega",17:55,3,PRIX RIK DEPUYDT (TROTTEUR FRANCAIS GOLDEN CHALLENGE),Prijzendraverij voor Franse paarden. Winsom tot € 100.000. (g.l.s.),,,Drafsport - 2840 - Bandenstart,A,Erwood d'Ecajeul,J. Fikse,2865,,7,,,,,"€ 0,00","99,9"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,1,Giovanni Bianco,J. Van den Putte jr.,2840,,5,,"1.14,0",,,"€ 2.750,00","5,8"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,2,Coeur Baroque,D. Devolder,2840,,11,,"1.14,1",,,"€ 1.250,00","67,3"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,3,Versus As,R. Bakker,2840,,8,,"1.14,1",,,"€ 1.000,00","7,3"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,4,Viking d'Hermes,C. De Groote,2840,,13,,"1.14,3",,,"€ 450,00","3,2"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,5,Tuxedo Bi,H. Ebbinge,2840,,4,,"1.14,5",,,"€ 300,00","2,6"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,6,Visage Pale,R.L. Pools,2840,,7,,"1.14,8",,,"€ 150,00","99,9"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,7,Banker Transs R,N. D' Haenens,2840,,3,,"1.15,1",,,"€ 100,00","82,1"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,8,Juan Les Pins,J. van Rijn,2840,,2,,"1.15,2",,,"€ 0,00","20,5"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,A,Choriste du Trio,L. Cannaert,2840,,6,,,,,"€ 0,00","99,9"
98000,"08-01-21, Wolvega",18:30,4,MIDWINTERCRITERIUM (ELITE CHALLENGE),Draverij van meet.,,,Drafsport - 2840 - Autostart,U,Panoramic,K. Depuydt,2840,,9,,,,,"€ 0,00",13
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,1,Deon W,M.F. Rothengatter,2300,,1,,"1.16,2",,,"€ 1.750,00","3,8"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,2,Knockout Invicta,R. Wester,2300,,4,,"1.16,3",,,"€ 1.000,00","6,6"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,3,Je suis ton Ami,J.V.M.G. Verbeeck,2300,,7,,"1.16,3",,,"€ 500,00","19,8"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,4,Isvanjo d'Azur TF,R. Bakker,2300,,8,,"1.16,7",,,"€ 300,00","30,1"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,5,Fils du Nil,Raf Depuydt,2300,,6,,"1.16,7",,,"€ 200,00","50,9"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,6,Hooligan Boy,D.P. Tesselaar,2300,,9,,"1.16,8",,,"€ 150,00","34,7"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,7,Inflation,L. de Vries,2300,,11,,"1.17,1",,,"€ 100,00","91,9"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,8,Grumphy Starwinner TF,N. D' Haenens,2300,,2,,"1.17,6",,,"€ 0,00","98,4"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Goliath du Vivier,M. Moes,2300,,3,,,,,"€ 0,00","65,3"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Hatout d'Hertals,H. Ebbinge,2300,,5,,,,,"€ 0,00","2,1"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Kyrja Smart,J. van Rijn,2300,,13,,,,,"€ 0,00","12,4"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Moon Blue,H. Huygens,2300,,12,,,,,"€ 0,00","35,1"
98000,"08-01-21, Wolvega",19:00,5,BEIJK CATERING CUP (MERWESTAAL TALENT CHALLENGE),Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Kool Alice,F. Vandenabeele,2300,,10,,,,,"€ 0,00","82,7"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,1,Fifty d'Erah,J. Corbanie,2300,,10,,"1.15,3",,,"€ 2.250,00","7,4"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,2,Fortuna Phyt's,D.P. Tesselaar,2300,,12,,"1.15,4",,,"€ 1.000,00","20,9"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,3,Herio Josselyn,R. Bakker,2300,,8,,"1.15,6",,,"€ 750,00","1,6"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,4,Floris van Egmont TF,J.T. de Jong,2300,,4,,"1.15,6",,,"€ 450,00","22,9"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,5,Galina de Lahaye TF,H. Huygens,2300,,7,,"1.16,1",,,"€ 300,00","50,8"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,6,Disco Jet,J. van der Wal,2300,,13,,"1.16,3",,,"€ 150,00","39,5"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,7,Golden Noa,N. D' Haenens,2300,,2,,"1.16,4",,,"€ 100,00","99,9"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,8,Djoko's Way,J. van Rijn,2300,,14,,"1.18,7",,,"€ 0,00","99,9"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Falco du Bordage,R.C.M. Janssen,2300,,3,,,,,"€ 0,00","21,6"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Felicity,R. Wester,2300,,1,,,,,"€ 0,00","99,9"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,El Bandido TF,J. Van den Putte jr.,2300,,9,,,,,"€ 0,00","14,9"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Fangio du Vivier,M. Moes,2300,,5,,,,,"€ 0,00","29,5"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Hanette du Quesne,F. Sap,2300,,6,,,,,"€ 0,00","85,7"
98000,"08-01-21, Wolvega",19:30,6,PRIX ONYX D'EM (TROTTEUR FRANCAIS BRONZE CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 15.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Franky du Cap Vert,K. Depuydt,2300,,11,,,,,"€ 0,00","11,7"
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,1,Kimberly's Wish,D. Minnema,2300,,3,,"1.14,6",,,"€ 1.750,00","3,1"
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,2,Myrthe des Bois,M. Huygens,2300,,7,,"1.14,9",,,"€ 1.000,00","8,3"
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,3,Ace Gio Gar,H. Ebbinge,2300,,6,,"1.15,1",,,"€ 500,00","3,1"
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,4,Guepard du Nord TF,L. Roelens,2300,,4,,"1.15,9",,,"€ 300,00","16,6"
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,5,Glamour du Perche,R.L. Pools,2300,,8,,"1.19,7",,,"€ 200,00","99,9"
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,A,Jaguar V Assum,J.V.M.G. Verbeeck,2300,,2,,,,,"€ 0,00","3,8"
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,A,Lord Of Love,H. Huygens,2300,,5,,,,,"€ 0,00",18
98000,"08-01-21, Wolvega",20:00,7,RAILCARE.NL WINTER CUP (PAYDAY WINNER CHALLENGE),Draverij van meet. Winsom tot € 8.000.,,,Drafsport - 2300 - Autostart,A,Gamin de Coktail,F. Vandenabeele,2300,,1,,,,,"€ 0,00","99,9"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,1,Flevo Renka,H. Ebbinge,2300,,1,,"1.14,5",,,"€ 2.250,00","1,3"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,2,Defi Magik,F. Verkaik,2300,,2,,"1.14,9",,,"€ 1.000,00","7,4"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,3,Forever de Prestes,L. Cannaert,2300,,4,,"1.15,6",,,"€ 750,00","68,3"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,4,Futaie d'Erpion,M. Huygens,2300,,8,,"1.15,6",,,"€ 450,00","10,6"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,5,Dame Quick,J. van Rijn,2300,,6,,"1.15,6",,,"€ 300,00","60,2"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,6,Apollon du Loisir,J. Laeremans,2300,,7,,"1.15,8",,,"€ 150,00","24,5"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,7,Flash Haufor,J.M. Chaineux,2300,,5,,"1.17,5",,,"€ 100,00","33,8"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,8,Disco Jet,J. van der Wal,2300,,3,,"1.19,8",,,"€ 0,00","35,7"
98001,"15-01-21, Wolvega",18:30,1,PRIX KEBBY DU BOCAGE (TROTTEUR FRANCAIS SILVER CHALLENGE),Draverij van meet voor Franse paarden. Winsom tot € 50.000. (g.l.s.),,,Drafsport - 2300 - Autostart,A,Darius du Loir,M. Moes,2300,,10,,,,,"€ 0,00","20,1"
