event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Bullseye,J. de Leeuw,2100,,14,,"1.16,3",,,"€ 3.000,00","2,7"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Secret Boy,M.M. Schmid,2100,,8,,"1.16,7",,,"€ 1.300,00","5,2"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Bryce Enzelens,B. Goop,2100,,6,,"1.16,7",,,"€ 750,00","14,2"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Wishful Memory,T.H. Kooyman,2100,,16,,"1.17,0",,,"€ 350,00","54,4"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Windsum,F.W. van der Blonk,2100,,12,,"1.17,0",,,"€ 250,00","99,9"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Bruce Starlake,R.L. Pools,2100,,13,,"1.17,0",,,"€ 200,00","4,3"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Conficius,K.L.C. Roeges,2100,,7,,"1.17,0",,,"€ 150,00",12
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Amazing Boy,E. Kruis,2100,,10,,"1.17,1",,,"€ 0,00","11,5"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Yann Frisia,B.J. Crebas,2100,,15,,"1.17,3",,,"€ 0,00","20,2"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,10,Axel Cartouche,M.C. Vergay,2100,,3,,"1.17,5",,,"€ 0,00",58
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,11,All the W,P. Solleveld,2100,,11,,"1.17,5",,,"€ 0,00","79,1"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,12,Young Mr Mo,R. de Beer,2100,,4,,"1.17,8",,,"€ 0,00","66,9"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,13,Yannick Meadow,A. Bakker,2100,,5,,"1.19,0",,,"€ 0,00","99,9"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Zarda de Linde,L.H. Dooper,2100,,2,,,,,"€ 0,00","18,9"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Andes Lion,D.P. Tesselaar,2100,,9,,,,,"€ 0,00","27,6"
61499,"06-01-12, Wolvega",18:05,3,Prix Victoria Park Wolvega,Draverij van meet. Winsom tot € 7.000. (g.l.s.),,,Drafsport - 2100 - Autostart,U,Ariane A,D. Minnema,2100,,1,,,,,"€ 0,00",29
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,1,Torpedo d'Albret,J.F. van Dooyeweerd,2600,,13,,"1.18,1",,,"€ 3.000,00","2,4"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,2,Sire de Corneville,S. Schoonhoven,2600,,12,,"1.18,3",,,"€ 1.300,00","32,4"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,3,Same the Best,M.M. Schmid,2600,,9,,"1.18,8",,,"€ 750,00","6,8"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,4,The French Lady,T.H. Kooyman,2600,,6,,"1.19,0",,,"€ 350,00","26,4"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,5,Take It Now,C.J. van Leeuwen,2600,,1,,"1.20,4",,,"€ 250,00","83,8"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,6,Sevigny de l'Augre,R. Feelders,2600,,7,,"1.20,6",,,"€ 200,00","19,5"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,7,Uccello Preterie,R.L. Pools,2600,,2,,"1.20,9",,,"€ 150,00","15,7"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,8,Roc de Karmel,B. Van Ghelewe,2600,,10,,"1.21,8",,,"€ 0,00","99,9"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,A,Simba de Piencourt,P. van Ooijen,2600,,4,,,,,"€ 0,00","83,8"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,A,Udina di Quattro,R. Bakker,2600,,3,,,,,"€ 0,00","8,8"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,U,Tadrophenio le Fol,B. Goop,2600,,11,,,,,"€ 0,00","12,5"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,U,Rain Maker,T.J.P. Koning,2600,,5,,,,,"€ 0,00","99,9"
61499,"06-01-12, Wolvega",18:30,4,Prix I.T.S. Trot (Trotteur Francais Bronze Challenge),Draverij van meet voor Franse paarden. Winsom tot € 20.000.,,,Drafsport - 2600 - Autostart,U,Stepper des Bois,J. de Leeuw,2600,,8,,,,,"€ 0,00","3,4"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,1,Willy Prince,B. Goop,2600,,13,,"1.16,6",,,"€ 3.000,00","6,2"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,2,Zanimede,J. de Leeuw,2600,,9,,"1.17,0",,,"€ 1.300,00","5,5"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,3,Bas J,F.W. van der Blonk,2600,,10,,"1.17,1",,,"€ 750,00","4,8"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,4,Ave Brigitte,R.T. de Vlieger,2600,,8,,"1.17,2",,,"€ 350,00","60,7"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,5,Zabatini Design,S. Schoonhoven,2600,,11,,"1.17,8",,,"€ 250,00","31,4"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,6,Amarianne Frejo,J. van Strien,2600,,15,,"1.17,9",,,"€ 200,00",25
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,7,Bruce B Boko,R. Bakker,2600,,5,,"1.18,1",,,"€ 150,00",3
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,8,Zenith BD,M.K. Klooster-van der Meer,2600,,3,,"1.18,2",,,"€ 0,00","65,4"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,9,Zico,J.F. van Dooyeweerd,2600,,6,,"1.18,3",,,"€ 0,00","20,2"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,10,Ylaine Hanover,M.M. Schmid,2600,,14,,"1.18,4",,,"€ 0,00",34
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,11,Zibusybh Topfok,A. Bakker,2600,,1,,"1.18,5",,,"€ 0,00","19,3"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,A,Treasure Trail,P. van Ooijen,2600,,4,,,,,"€ 0,00",85
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,A,Blue Bonnets,T.H. Kooyman,2600,,12,,,,,"€ 0,00","8,5"
61499,"06-01-12, Wolvega",18:55,5,Prix Perlando,Draverij van meet. Winsom tot € 16.000. (g.l.s.),,,Drafsport - 2600 - Autostart,D,All of Power,B. Beulens,2600,,2,,"1.24,5",,,"€ 0,00",34
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,1,Bombazo Yaya,A. Bakker,2100,,11,,"1.16,7",,,"€ 3.000,00","4,5"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,2,Blackpearl Trans R,K.F. Gerrits,2100,,6,,"1.17,0",,,"€ 1.300,00","8,7"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,3,On the road Rex,J.P.C. Oorthuijsen,2100,,8,,"1.17,1",,,"€ 750,00",7
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,4,Zaffier Heikant,J. de Leeuw,2100,,5,,"1.17,4",,,"€ 350,00","10,5"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,5,Wonder Boy,R.J.T. Maring,2100,,14,,"1.17,4",,,"€ 250,00","99,9"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,6,Antara Tart BN,D. Obermeijer,2100,,1,,"1.17,4",,,"€ 200,00","3,6"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,7,Bo Oldeson,D.J. Hof,2100,,9,,"1.18,1",,,"€ 150,00","9,8"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,8,Alfonso Starlake,R.L. Pools,2100,,10,,"1.18,5",,,"€ 0,00","6,3"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,9,Aussiestrausie,R.C.M. Janssen,2100,,12,,"1.18,6",,,"€ 0,00","99,9"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,10,Annabel Charisma,F.A. Westerveld,2100,,4,,"1.19,2",,,"€ 0,00","35,2"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,11,Ada Wielinga,P. van Ooijen,2100,,7,,"1.20,0",,,"€ 0,00","99,9"
61499,"06-01-12, Wolvega",19:20,6,Prix Faber Audiovisuals (GR.A),Draverij van meet. Winsom tot € 4.000. (g.l.s.) (1e afdeling),,,Drafsport - 2100 - Autostart,A,Belle Amie,B. Goop,2100,,2,,,,,"€ 0,00","8,2"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,1,Perlando,N. D' Haenens (vervallen),2600,,9,,"1.16,0",,,"€ 3.000,00","1,5"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,2,Must de Javie,L.G.M. De Groote,2600,,6,,"1.16,3",,,"€ 1.500,00","6,3"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,3,My Winner,M.M. Schmid,2600,,8,,"1.16,4",,,"€ 800,00","4,8"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,4,Nice Gold du Lys,S. Schoonhoven,2600,,7,,"1.17,0",,,"€ 550,00","28,8"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,5,Pretentieux,R.T. de Vlieger,2600,,2,,"1.17,3",,,"€ 300,00","80,2"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,6,Quartoz,B. Goop,2600,,3,,"1.17,6",,,"€ 200,00","12,7"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,I,Narten des Lupins,R.L. Pools,2600,,5,,,,,"€ 0,00",15
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,U,Roi de Rossignol,D.P. Tesselaar,2600,,1,,,,,"€ 0,00","80,2"
61499,"06-01-12, Wolvega",19:45,7,Prix Haras de Corneville (Trotteur FrancaisGolden Challenge),Draverij van meet voor Franse paarden. (g.l.s.),,,Drafsport - 2600 - Autostart,U,Opera de Joss,K.L.C. Roeges,2600,,4,,,,,"€ 0,00","26,7"
