event,date_track,race_time,race_number,race_title,description1,description2,description3,race_infos,nr.,paard,rijder,afstand,startnummer,startnr,box,tijd,na 1e,Hcap,prijs,COTE
58142,"07-01-11, Wolvega",17:00,1,Prix Equidia-Victoria Park,Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Kelsea Diamant,D. von Dabrowski,2100,,6,,"1.21,1",,,"€ 0,00","99,9"
58142,"07-01-11, Wolvega",17:00,1,Prix Equidia-Victoria Park,Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Asterix Frisia,L.J. Kokkes,2100,,12,,"1.22,9",,,"€ 0,00","99,9"
58142,"07-01-11, Wolvega",17:00,1,Prix Equidia-Victoria Park,Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Damian Eden,F.A. Westerveld,2100,,7,,,,,"€ 0,00","59,6"
58142,"07-01-11, Wolvega",17:00,1,Prix Equidia-Victoria Park,Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Amazing Boy,E. Kruis,2100,,4,,,,,"€ 0,00","4,6"
58142,"07-01-11, Wolvega",17:00,1,Prix Equidia-Victoria Park,Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Agoodgirl Volo,R. van Toor,2100,,10,,,,,"€ 0,00","8,8"
58142,"07-01-11, Wolvega",17:00,1,Prix Equidia-Victoria Park,Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2100 - Autostart,D,Ann Scott A,J. de Leeuw,2100,,9,,"1.26,9",,,"€ 0,00","15,8"
58142,"07-01-11, Wolvega",17:00,1,Prix Equidia-Victoria Park,Draverij van meet. Winsom tot € 3.000. (g.l.s.),,,Drafsport - 2100 - Autostart,U,Arouse Boko,A. Posthumus,2100,,11,,,,,"€ 0,00","5,3"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,1,Zandokan Eden,F.A. Westerveld,2600,,7,,"1.20,1",,,"€ 2.500,00","4,5"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,2,Yankee Butcher,R.T. de Vlieger,2620,,9,,"1.19,8",,,"€ 1.100,00","26,1"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,3,Super Keller,S. Schoonhoven,2620,,13,,"1.19,8",,,"€ 650,00","64,2"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,4,Malin de Fontaine,L.G.M. De Groote,2640,,14,,"1.19,3",,,"€ 300,00","3,1"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,5,Zycknit,T. Panschow,2600,,3,,"1.20,5",,,"€ 200,00","6,6"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,6,Yordi va Camstra,R. Bakker,2600,,2,,"1.20,6",,,"€ 150,00","6,4"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,7,Zygfryd,C.F. Kamminga,2600,,6,,"1.20,7",,,"€ 100,00","25,2"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,8,Videx SR,K.L.C. Roeges,2600,,4,,"1.20,7",,,"€ 0,00","47,1"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,9,Yos JE,E. Kruis,2600,,5,,"1.20,8",,,"€ 0,00","5,5"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,10,Yangon Boko,K.F. Gerrits,2620,,10,,"1.20,3",,,"€ 0,00","70,7"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,11,Pesach Boko,B.G.M. Vader,2620,,11,,"1.20,3",,,"€ 0,00","99,9"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,12,Wies Buitenzorg,G. de Jong,2600,,1,,"1.21,0",,,"€ 0,00","64,2"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,13,Sterre Kesbo,J. de Leeuw,2620,,12,,"1.20,5",,,"€ 0,00","29,4"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,14,Tempo Boy Worthy,R. de Beer,2600,,8,,"1.22,1",,,"€ 0,00","99,9"
58142,"07-01-11, Wolvega",17:30,2,Prix Willem H. Geersen-prijs (Dutch Elite Challenge),Prijzendraverij. (g.l.s.),,,Drafsport - 2600 - Bandenstart,15,My Winner,R. Hulskath,2640,,15,,"1.21,6",,,"€ 0,00","20,7"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,1,Zavita Meerswal,J. Westenbrink,2100,,4,,"1.19,4",,,"€ 2.500,00","22,6"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Zahier Charisma,B.J. Crebas,2100,,5,,"1.19,6",,,"€ 1.100,00","2,4"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Windsor Forest,B.G.M. Vader,2100,,11,,"1.19,7",,,"€ 650,00","56,7"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Anna Kournikova,R.T. de Vlieger,2100,,9,,"1.20,0",,,"€ 300,00","14,9"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Zambezi,T.H. Kooyman,2100,,6,,"1.20,1",,,"€ 200,00","14,7"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Zibusybh Topfok,M. Huel,2100,,3,,"1.20,3",,,"€ 150,00","18,3"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Alwaysontherun,N. Jongejans,2100,,8,,"1.20,4",,,"€ 100,00","99,9"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Wishful Memory,R.L. Pools,2100,,14,,"1.20,9",,,"€ 0,00","64,8"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,9,More Muscles,R. de Beer,2100,,13,,"1.21,1",,,"€ 0,00","48,6"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,10,Valley Wonder,A. de Wrede,2100,,15,,"1.22,3",,,"€ 0,00","99,9"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,11,Zazu Butcher,F.A. Westerveld,2100,,1,,"1.22,4",,,"€ 0,00","75,6"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Ysvogel,C.D. Aalbers,2100,,2,,,,,"€ 0,00","8,4"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Zanimede,J. de Leeuw,2100,,10,,,,,"€ 0,00","3,4"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Zico,R. van Toor,2100,,12,,,,,"€ 0,00","8,1"
58142,"07-01-11, Wolvega",18:00,3,Prix Jacques Chartier,Draverij van meet. Winsom tot € 6.500. (g.l.s.),,,Drafsport - 2100 - Autostart,U,Scoubidou Gepe,T. Verdonck,2100,,16,,,,,"€ 0,00","56,6"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,1,York Baldwin,J. de Leeuw,2100,,14,,"1.19,9",,,"€ 2.500,00","6,3"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,2,Zylvia Star,K.L.C. Roeges,2100,,1,,"1.20,7",,,"€ 1.100,00","53,6"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,3,Yahama,N. Jongejans,2100,,12,,"1.20,7",,,"€ 650,00","99,9"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,4,Waarempel Well,J.C. Bot,2100,,4,,"1.20,7",,,"€ 300,00","99,9"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,5,Wladimir,R.L. Pools,2100,,11,,"1.20,8",,,"€ 200,00",9
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,6,Sir Jari,R. Wester,2100,,16,,"1.20,9",,,"€ 150,00","17,7"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,7,Vlada Victory,A. de Wrede,2100,,3,,"1.20,9",,,"€ 100,00","70,1"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,8,Yildirim Lion,D.J. Hof,2100,,13,,"1.21,0",,,"€ 0,00","2,3"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,9,Yanneke Camstra,J. Wagenaar jr.,2100,,2,,"1.21,2",,,"€ 0,00","45,6"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,10,Credits by Myself,C.F. Kamminga,2100,,10,,"1.21,4",,,"€ 0,00","20,7"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,11,Zepia Melon,D. de Beer,2100,,6,,"1.21,5",,,"€ 0,00","15,8"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,12,Wollongong,L. de Vries,2100,,8,,"1.21,9",,,"€ 0,00","99,9"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Wishborn Axkit,A.J. Mollema,2100,,5,,,,,"€ 0,00","7,7"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Zorreguieta,A. Bakker,2100,,9,,,,,"€ 0,00","8,4"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,A,Yourlatesttrick,J.F. van Exter,2100,,7,,,,,"€ 0,00","17,8"
58142,"07-01-11, Wolvega",18:30,4,Prix Hugo Langeweg-Champion 2010 (trio en kwartet),Draverij van meet. Winsom tot € 10.500. (g.l.s.),,,Drafsport - 2100 - Autostart,I,Duke of Diamond,S. Van Hauwermeiren,2100,,15,,,,,"€ 0,00","41,4"
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,1,Quatuor du Bouffey,T.H. Kooyman,2600,,1,,"1.19,0",,,"€ 2.500,00","2,7"
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,2,Miguelitto Mag,A.J. Mollema,2620,,4,,"1.18,7",,,"€ 1.100,00",31
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,3,Must de Javie,L.G.M. De Groote,2640,,7,,"1.18,3",,,"€ 650,00","10,1"
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,4,Nisaro,G. de Jong,2620,,2,,"1.19,4",,,"€ 350,00","7,3"
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,A,Lys Petteviniere,R. Hulskath,2640,,9,,,,,"€ 0,00",2
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,A,Quick Horse,J.D. ter Borgh,2620,,3,,,,,"€ 0,00","26,4"
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,U,Le Dream,A. Bakker,2640,,6,,,,,"€ 0,00",44
58142,"07-01-11, Wolvega",19:00,5,Prix Dominique de Bellaigue (Equidia Golden Challenge),Prijzendraverij voor Franse paarden van vier jaar en ouder. (g.l.s.),,,Drafsport - 2600 - Bandenstart,U,Kebby du Bocage,K.L.C. Roeges,2640,,8,,,,,"€ 0,00","11,2"
58142,"07-01-11, Wolvega",19:30,6,Prix Casper Veldink (Equidia Silver Challenge),Prijzendraverij voor Franse paarden van 4 t/m 8 jaar. Winsom tot € 40.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,1,Talismano Plessis,T.H. Kooyman,2620,,4,,"1.19,0",,,"€ 2.500,00",3
58142,"07-01-11, Wolvega",19:30,6,Prix Casper Veldink (Equidia Silver Challenge),Prijzendraverij voor Franse paarden van 4 t/m 8 jaar. Winsom tot € 40.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,2,Prince Rossignol,M.J.W. van Dooyeweerd,2620,,6,,"1.19,4",,,"€ 1.100,00","2,7"
58142,"07-01-11, Wolvega",19:30,6,Prix Casper Veldink (Equidia Silver Challenge),Prijzendraverij voor Franse paarden van 4 t/m 8 jaar. Winsom tot € 40.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,3,Rien que pour toi,J. Corbanie,2620,,7,,"1.20,9",,,"€ 650,00","3,4"
58142,"07-01-11, Wolvega",19:30,6,Prix Casper Veldink (Equidia Silver Challenge),Prijzendraverij voor Franse paarden van 4 t/m 8 jaar. Winsom tot € 40.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,4,Sahara des Racques,R. Hulskath,2620,,5,,"1.21,0",,,"€ 350,00","9,6"
58142,"07-01-11, Wolvega",19:30,6,Prix Casper Veldink (Equidia Silver Challenge),Prijzendraverij voor Franse paarden van 4 t/m 8 jaar. Winsom tot € 40.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,A,Roux Doux,T. Verdonck,2600,,2,,,,,"€ 0,00","40,3"
58142,"07-01-11, Wolvega",19:30,6,Prix Casper Veldink (Equidia Silver Challenge),Prijzendraverij voor Franse paarden van 4 t/m 8 jaar. Winsom tot € 40.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,D,Totem Turgot,J.D. ter Borgh,2620,,8,,"1.23,0",,,"€ 0,00","40,3"
58142,"07-01-11, Wolvega",19:30,6,Prix Casper Veldink (Equidia Silver Challenge),Prijzendraverij voor Franse paarden van 4 t/m 8 jaar. Winsom tot € 40.000. (g.l.s.),,,Drafsport - 2600 - Bandenstart,D,Royale Mayor,J.C. Bot,2600,,1,,"1.24,5",,,"€ 0,00","16,5"
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,1,Zansational Spirit,T.H. Kooyman,2100,,1,,"1.19,0",,,"€ 700,00","2,7"
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,2,Zilver Lining,J. de Leeuw,2100,,4,,"1.19,0",,,"€ 350,00","3,7"
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,3,Aramis le Blanc,J.W.M. Engwerda,2100,,7,,"1.21,1",,,"€ 170,00","3,6"
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,4,Abano Crown,C.D. Aalbers,2100,,3,,"1.21,3",,,"€ 110,00",19
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,5,Yazida Toscana,R. Bakker,2100,,9,,"1.21,7",,,"€ 70,00","18,2"
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,6,Broadway Crown,F.A. Westerveld,2100,,8,,"1.22,7",,,"€ 0,00","6,5"
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,A,Teeny Tam Tam,J.H.M. van der Pijl,2100,,6,,,,,"€ 0,00","13,5"
58142,"07-01-11, Wolvega",19:53,7,Prix Association Franco-Hollandaise de Trot,Draverij van meet. Winsom tot € 400.,,,Drafsport - 2100 - Autostart,D,Zantana Tiemar,R. Wester,2100,,5,,"1.25,9",,,"€ 0,00","29,6"
58142,"07-01-11, Wolvega",20:16,8,Prix 28 Januari Expo Etalons Vincennes,Draverij van meet. Winsom tot € 32.000. Voor amatrices en amateurrijders.,,,Drafsport - 1609 - Autostart,1,Weeschtaaj,H. Tjalsma,1609,,5,,"1.15,6",,,"€ 1.000,00",2
58142,"07-01-11, Wolvega",20:16,8,Prix 28 Januari Expo Etalons Vincennes,Draverij van meet. Winsom tot € 32.000. Voor amatrices en amateurrijders.,,,Drafsport - 1609 - Autostart,2,Wico Toscana,P. Bakker,1609,,4,,"1.15,8",,,"€ 500,00",7
58142,"07-01-11, Wolvega",20:16,8,Prix 28 Januari Expo Etalons Vincennes,Draverij van meet. Winsom tot € 32.000. Voor amatrices en amateurrijders.,,,Drafsport - 1609 - Autostart,3,Yankee Attack,P.L.H.M. Wisker,1609,,2,,"1.17,1",,,"€ 240,00","3,3"
58142,"07-01-11, Wolvega",20:16,8,Prix 28 Januari Expo Etalons Vincennes,Draverij van meet. Winsom tot € 32.000. Voor amatrices en amateurrijders.,,,Drafsport - 1609 - Autostart,4,Vesper Scimitar,T. Schroor,1609,,7,,"1.17,3",,,"€ 160,00","6,9"
58142,"07-01-11, Wolvega",20:16,8,Prix 28 Januari Expo Etalons Vincennes,Draverij van meet. Winsom tot € 32.000. Voor amatrices en amateurrijders.,,,Drafsport - 1609 - Autostart,5,Syrene Promise,A. Beekman,1609,,3,,"1.17,4",,,"€ 100,00","32,2"
58142,"07-01-11, Wolvega",20:16,8,Prix 28 Januari Expo Etalons Vincennes,Draverij van meet. Winsom tot € 32.000. Voor amatrices en amateurrijders.,,,Drafsport - 1609 - Autostart,A,Zwinger Bobber,P.T. Veldink,1609,,1,,,,,"€ 0,00","18,1"
58142,"07-01-11, Wolvega",20:16,8,Prix 28 Januari Expo Etalons Vincennes,Draverij van meet. Winsom tot € 32.000. Voor amatrices en amateurrijders.,,,Drafsport - 1609 - Autostart,A,Siem Schermer,J.G.J. Maurix,1609,,8,,,,,"€ 0,00","10,5"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,1,Amazing Polly,A. Bakker,1609,,5,,"1.18,0",,,"€ 1.000,00","1,8"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,2,Annabel Charisma,F.A. Westerveld,1609,,4,,"1.18,6",,,"€ 500,00","39,7"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,3,Hulk Hogan,R. Hulskath,1609,,1,,"1.18,9",,,"€ 240,00","6,2"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,4,Zomega B,J. de Leeuw,1609,,6,,"1.19,4",,,"€ 160,00","22,7"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,5,Aquarelle,W. van der Zwaan,1609,,2,,"1.19,6",,,"€ 100,00","42,4"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,A,Nero di Girifalco,R. Bakker,1609,,8,,,,,"€ 0,00","2,3"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,A,Alibabba J,K.L.C. Roeges,1609,,7,,,,,"€ 0,00","31,8"
58142,"07-01-11, Wolvega",20:39,9,Prix Lieven de Groote,Draverij van meet. Winsom tot € 1.000. (g.l.s.),,,Drafsport - 1609 - Autostart,A,Agnes Victory,Alwin Bakker,1609,,3,,,,,"€ 0,00","31,8"
58142,"07-01-11, Wolvega",21:02,10,Prix Nick Hollenberg-Champion 2010,Draverij van meet. Winsom tot € 20.000.,,,Drafsport - 2100 - Autostart,1,Whiz Past,J. de Leeuw,2100,,9,,"1.18,7",,,"€ 1.000,00","8,4"
